baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
DAZAP2	11716.7873297118	-0.0991740964676185	0.104495877962234	-0.949071852417574	0.342584069126572	0.999988108490199	DAZAP2	ENSG00000183283	protein_coding	chr12	51238292	51271362	DAZAP2	ENSG00000183283	protein_coding
DBF4	835.711517912469	0.147325118209762	0.0913700262577247	1.61240096171371	0.106874715735754	0.999988108490199	DBF4	ENSG00000006634	protein_coding	chr7	87876216	87909541	DBF4	ENSG00000006634	protein_coding
DBF4B	129.62823388042	-0.0336471642252574	0.268458157718377	-0.125334854828865	0.900258459570859	0.999988108490199	DBF4B	ENSG00000161692	protein_coding	chr17	44708608	44752264	DBF4B	ENSG00000161692	protein_coding
DBH	733.682950297925	-0.343595651158599	0.5976702524106	-0.574891672745575	0.56536456207233	0.999988108490199	DBH	ENSG00000123454	protein_coding	chr9	133636360	133659344	DBH	ENSG00000123454	protein_coding
DBH-AS1	1147.77816013208	-0.425920720178753	0.595973378971559	-0.71466400213	0.47481668644828	0.999988108490199	DBH-AS1	ENSG00000225756	antisense	chr9	133654586	133657313	DBH-AS1	ENSG00000225756	lncRNA
DBI	1097.60124267346	-0.0377496213478789	0.241672312768897	-0.15620168034713	0.875874052269144	0.999988108490199	DBI	ENSG00000155368	protein_coding	chr2	119366921	119372560	DBI	ENSG00000155368	protein_coding
DBN1	408.711110454887	-0.0134003109440667	0.266622850172463	-0.0502594242593944	0.959915657631702	0.999988108490199	DBN1	ENSG00000113758	protein_coding	chr5	177456608	177474401	DBN1	ENSG00000113758	protein_coding
DBNDD1	96.9519545434432	0.233791431725581	0.474553638886203	0.492655439908331	0.622256068014341	0.999988108490199	DBNDD1	ENSG00000003249	protein_coding	chr16	90004865	90020128	DBNDD1	ENSG00000003249	protein_coding
DBNDD2	259.171543250432	0.304510444221217	0.274313521074785	1.11008178899865	0.266963783870716	0.999988108490199	DBNDD2	ENSG00000244274	protein_coding	chr20	45406057	45410610	DBNDD2	ENSG00000244274	protein_coding
DBNL	3211.36961987708	-0.0852149505824076	0.119215850214539	-0.714795477522966	0.474735430091546	0.999988108490199	DBNL	ENSG00000136279	protein_coding	chr7	44044640	44069456	DBNL	ENSG00000136279	protein_coding
DBP	730.90647931275	0.209761709602639	0.160105053036158	1.31015046449075	0.190144939444383	0.999988108490199	DBP	ENSG00000105516	protein_coding	chr19	48630030	48637438	DBP	ENSG00000105516	protein_coding
DBR1	779.97084535909	0.0848069001437371	0.0863979023884119	0.981585175094619	0.326304253927389	0.999988108490199	DBR1	ENSG00000138231	protein_coding	chr3	138161012	138174949	DBR1	ENSG00000138231	protein_coding
DBT	1128.77244660237	0.0961074180060899	0.222844476263836	0.431275747182101	0.666267882735164	0.999988108490199	DBT	ENSG00000137992	protein_coding	chr1	100186919	100249834	DBT	ENSG00000137992	protein_coding
DCAF10	1778.41355937947	-0.000136468672178766	0.119576846890799	-0.0011412633442609	0.999089403795477	0.999988108490199	DCAF10	ENSG00000122741	protein_coding	chr9	37800502	37867666	DCAF10	ENSG00000122741	protein_coding
DCAF11	3295.77726749649	-0.222865326596623	0.114510368590311	-1.94624582332784	0.05162521794193	0.999988108490199	DCAF11	ENSG00000100897	protein_coding	chr14	24114195	24125242	DCAF11	ENSG00000100897	protein_coding
DCAF12	635.630145776165	-0.123639311582119	0.128434705254935	-0.96266278913245	0.335716776322077	0.999988108490199	DCAF12	ENSG00000198876	protein_coding	chr9	34086387	34127399	DCAF12	ENSG00000198876	protein_coding
DCAF13	733.860806530253	0.1959485013081	0.19066090711167	1.0277329751365	0.304075451985266	0.999988108490199	DCAF13	ENSG00000164934	protein_coding	chr8	103414714	103443453	DCAF13	ENSG00000164934	protein_coding
DCAF15	1796.99222760616	0.0494761478765756	0.110595429683904	0.447361595483509	0.654614000107548	0.999988108490199	DCAF15	ENSG00000132017	protein_coding	chr19	13952492	13961449	DCAF15	ENSG00000132017	protein_coding
DCAF16	1496.49517153608	0.0242128611171944	0.108622232585547	0.222908888363394	0.823606418514923	0.999988108490199	DCAF16	ENSG00000163257	protein_coding	chr4	17800655	17810758	DCAF16	ENSG00000163257	protein_coding
DCAF17	1270.13943664266	0.133549072229961	0.166753725056441	0.800876095480074	0.423203380150809	0.999988108490199	DCAF17	ENSG00000115827	protein_coding	chr2	171434217	171485052	DCAF17	ENSG00000115827	protein_coding
DCAF4	474.378333271869	0.138579375086608	0.274172866479156	0.50544525746184	0.613246138446396	0.999988108490199	DCAF4	ENSG00000119599	protein_coding	chr14	72926332	72959703	DCAF4	ENSG00000119599	protein_coding
DCAF5	4303.56934714918	-0.0715633237351893	0.107414439865957	-0.666235599464035	0.505260521778351	0.999988108490199	DCAF5	ENSG00000139990	protein_coding	chr14	69050881	69153150	DCAF5	ENSG00000139990	protein_coding
DCAF6	953.427798404967	-0.0479283055286796	0.119509744393013	-0.401040984332335	0.688389949633523	0.999988108490199	DCAF6	ENSG00000143164	protein_coding	chr1	167935783	168075843	DCAF6	ENSG00000143164	protein_coding
DCAF7	2415.54915809569	-0.160384901873517	0.148056017179614	-1.08327175706034	0.278687817468213	0.999988108490199	DCAF7	ENSG00000136485	protein_coding	chr17	63550461	63594266	DCAF7	ENSG00000136485	protein_coding
DCAF8	4360.83452152562	-0.0571550162436811	0.107785598043644	-0.530265798780818	0.595927656056567	0.999988108490199	DCAF8	ENSG00000132716	protein_coding	chr1	160215715	160262531	DCAF8	ENSG00000132716	protein_coding
DCAKD	550.013432682098	-0.185047562350899	0.124264988514482	-1.48913675978277	0.136451359612271	0.999988108490199	DCAKD	ENSG00000172992	protein_coding	chr17	45023340	45061109	DCAKD	ENSG00000172992	protein_coding
DCBLD1	194.333085617284	0.294554522667103	0.288378244855002	1.02141728068012	0.307056781517495	0.999988108490199	DCBLD1	ENSG00000164465	protein_coding	chr6	117453817	117569858	DCBLD1	ENSG00000164465	protein_coding
DCBLD2	204.426948711319	0.0277527598600832	0.27841139380889	0.0996825578163428	0.920596348408783	0.999988108490199	DCBLD2	ENSG00000057019	protein_coding	chr3	98795941	98901689	DCBLD2	ENSG00000057019	protein_coding
DCD	65.679449368349	0.231601971025453	0.58447884765743	0.396253811329026	0.691917797517127	0.999988108490199	DCD	ENSG00000161634	protein_coding	chr12	54644591	54648493	DCD	ENSG00000161634	protein_coding
DCDC2B	55.9493341863181	-0.394279450329093	0.42296090383276	-0.932188877875559	0.351238922330289	0.999988108490199	DCDC2B	ENSG00000222046	protein_coding	chr1	32209094	32216196	DCDC2B	ENSG00000222046	protein_coding
DCHS1	1620.90887334877	0.460424229819172	0.319491657150498	1.44111503231612	0.149552187395656	0.999988108490199	DCHS1	ENSG00000166341	protein_coding	chr11	6621323	6655854	DCHS1	ENSG00000166341	protein_coding
DCK	2329.04035660124	-0.0646828253380446	0.188038390050797	-0.343987338545981	0.730855808093422	0.999988108490199	DCK	ENSG00000156136	protein_coding	chr4	70992538	71030914	DCK	ENSG00000156136	protein_coding
DCLRE1A	214.678300614702	-0.238605318248286	0.271078265476758	-0.88020822262766	0.378746519872222	0.999988108490199	DCLRE1A	ENSG00000198924	protein_coding	chr10	113834725	113854383	DCLRE1A	ENSG00000198924	protein_coding
DCLRE1B	232.157237269025	0.0290408821971158	0.196810626949736	0.14755749040184	0.882692005500933	0.999988108490199	DCLRE1B	ENSG00000118655	protein_coding	chr1	113905141	113914086	DCLRE1B	ENSG00000118655	protein_coding
DCLRE1C	712.941849797118	0.0220442150312435	0.159984050470888	0.137790079488298	0.890406324991678	0.999988108490199	DCLRE1C	ENSG00000152457	protein_coding	chr10	14897359	14954432	DCLRE1C	ENSG00000152457	protein_coding
DCP1A	1487.10038564711	0.0522055754022589	0.140875735187795	0.37057890297904	0.710951197950982	0.999988108490199	DCP1A	ENSG00000272886	protein_coding	chr3	53283428	53347610	DCP1A	ENSG00000272886	protein_coding
DCP1B	594.160878818528	0.0119318220126679	0.127956421040709	0.0932491071227431	0.925705662467082	0.999988108490199	DCP1B	ENSG00000151065	protein_coding	chr12	1946054	2004535	DCP1B	ENSG00000151065	protein_coding
DCP2	2033.10700145043	0.0393326661044103	0.136195138092331	0.288796403860947	0.772737184216253	0.999988108490199	DCP2	ENSG00000172795	protein_coding	chr5	112976702	113020970	DCP2	ENSG00000172795	protein_coding
DCPS	407.354910990133	0.142518813711091	0.229304604430292	0.621526175042057	0.534253477865466	0.999988108490199	DCPS	ENSG00000110063	protein_coding	chr11	126303752	126345749	DCPS	ENSG00000110063	protein_coding
DCTD	1178.29483828125	0.014246492910147	0.141712342673641	0.100531066252685	0.919922720457103	0.999988108490199	DCTD	ENSG00000129187	protein_coding	chr4	182890060	182917936	DCTD	ENSG00000129187	protein_coding
DCTN1	5067.51483630931	-0.0912079755855846	0.0905890026535731	-1.00683276020135	0.314015148695684	0.999988108490199	DCTN1	ENSG00000204843	protein_coding	chr2	74361154	74392087	DCTN1	ENSG00000204843	protein_coding
DCTN2	1893.80147638432	-0.106744328956747	0.0959731328628776	-1.11223136905678	0.266038683721365	0.999988108490199	DCTN2	ENSG00000175203	protein_coding	chr12	57530102	57547331	DCTN2	ENSG00000175203	protein_coding
DCTN3	427.625372317747	-0.0454249091520296	0.189327708010528	-0.239927423351598	0.810386520923956	0.999988108490199	DCTN3	ENSG00000137100	protein_coding	chr9	34613545	34620523	DCTN3	ENSG00000137100	protein_coding
DCTN4	786.324074847019	-0.0420876418287756	0.132972349098435	-0.316514238592713	0.751612219441642	0.999988108490199	DCTN4	ENSG00000132912	protein_coding	chr5	150708440	150759109	DCTN4	ENSG00000132912	protein_coding
DCTN5	1983.11648276165	0.0105091272018862	0.22861593107684	0.0459684815156384	0.963335371448631	0.999988108490199	DCTN5	ENSG00000166847	protein_coding	chr16	23641392	23677455	DCTN5	ENSG00000166847	protein_coding
DCTN6	278.213889586208	-0.0970198384935654	0.259970878908162	-0.37319502438517	0.709003299086346	0.999988108490199	DCTN6	ENSG00000104671	protein_coding	chr8	30156297	30183640	DCTN6	ENSG00000104671	protein_coding
DCTPP1	339.973382727012	0.0484235413110538	0.245188588628121	0.197495085648126	0.843440126793917	0.999988108490199	DCTPP1	ENSG00000179958	protein_coding	chr16	30423619	30430075	DCTPP1	ENSG00000179958	protein_coding
DCUN1D1	1230.88811515385	-0.112729426165134	0.203136836287913	-0.554943299428761	0.578933443993976	0.999988108490199	DCUN1D1	ENSG00000043093	protein_coding	chr3	182938074	182985953	DCUN1D1	ENSG00000043093	protein_coding
DCUN1D2	623.455460738811	0.0261729086376095	0.164337610145538	0.159263047664078	0.873461632809642	0.999988108490199	DCUN1D2	ENSG00000150401	protein_coding	chr13	113455819	113490952	DCUN1D2	ENSG00000150401	protein_coding
DCUN1D2-AS	5.65619719258578	-1.21895713172989	1.53845080408632	-0.792327663967017	0.428169645280598	0.999988108490199	DCUN1D2-AS	ENSG00000233613	antisense	chr13	113468901	113476135	DCUN1D2-AS	ENSG00000233613	lncRNA
DCUN1D3	958.660476129189	-0.0539539733887961	0.266378177445153	-0.202546522039724	0.839489492674766	0.999988108490199	DCUN1D3	ENSG00000188215	protein_coding	chr16	20854925	20900384	DCUN1D3	ENSG00000188215	protein_coding
DCUN1D4	1003.20313405425	0.0863741398005063	0.113480331239564	0.761137536849143	0.446574922108366	0.999988108490199	DCUN1D4	ENSG00000109184	protein_coding	chr4	51843000	51916837	DCUN1D4	ENSG00000109184	protein_coding
DCUN1D5	344.007082670148	0.0330045396441331	0.184300931895713	0.179079613459626	0.85787518934017	0.999988108490199	DCUN1D5	ENSG00000137692	protein_coding	chr11	103062076	103092215	DCUN1D5	ENSG00000137692	protein_coding
DCXR	599.137437739535	0.1095738698748	0.284963708490491	0.384518682941187	0.700594051291179	0.999988108490199	DCXR	ENSG00000169738	protein_coding	chr17	82035136	82037732	DCXR	ENSG00000169738	protein_coding
DDA1	1636.99659016441	-0.197872580904164	0.150694526861119	-1.31307078648267	0.18915909670608	0.999988108490199	DDA1	ENSG00000130311	protein_coding	chr19	17309518	17323301	DDA1	ENSG00000130311	protein_coding
DDAH2	249.406866774302	0.319806545823247	0.257865022279708	1.24020909464933	0.214898065383146	0.999988108490199	DDAH2	ENSG00000213722	protein_coding	chr6	31727038	31730617	DDAH2	ENSG00000213722	protein_coding
DDB1	4365.96117269785	-0.0349066838629622	0.110134301074098	-0.316946523676371	0.751284179668815	0.999988108490199	DDB1	ENSG00000167986	protein_coding	chr11	61299451	61342596	DDB1	ENSG00000167986	protein_coding
DDB2	2936.94175847283	0.112422527345424	0.179695111427001	0.625629303171634	0.531558113861827	0.999988108490199	DDB2	ENSG00000134574	protein_coding	chr11	47214465	47239240	DDB2	ENSG00000134574	protein_coding
DDHD1	3362.03763321713	-0.0789709358643918	0.165166703938192	-0.478128666259175	0.632558630084561	0.999988108490199	DDHD1	ENSG00000100523	protein_coding	chr14	53036745	53153282	DDHD1	ENSG00000100523	protein_coding
DDHD2	2465.34665325187	-0.00432796863173474	0.101799961411598	-0.0425144427534295	0.966088598507968	0.999988108490199	DDHD2	ENSG00000085788	protein_coding	chr8	38225218	38275558	DDHD2	ENSG00000085788	protein_coding
DDI2	2817.09435228162	0.00779733746306495	0.168457535717381	0.0462866646473235	0.963081767987752	0.999988108490199	DDI2	ENSG00000197312	protein_coding	chr1	15617500	15669044	DDI2	ENSG00000197312	protein_coding
DDIAS	65.5755613926698	-0.0637471966840668	0.486293863021228	-0.131087808281233	0.895705845518174	0.999988108490199	DDIAS	ENSG00000165490	protein_coding	chr11	82899975	82958277	DDIAS	ENSG00000165490	protein_coding
DDIT3	725.595650574601	-0.141278928042718	0.24138780749028	-0.58527781295833	0.558360930880843	0.999988108490199	DDIT3	ENSG00000175197	protein_coding	chr12	57516588	57520517	DDIT3	ENSG00000175197	protein_coding
DDIT4	1429.21045964561	0.532524107478602	0.217030289346943	2.45368565411306	0.0141400527683189	0.885223863507837	DDIT4	ENSG00000168209	protein_coding	chr10	72273920	72276036	DDIT4	ENSG00000168209	protein_coding
DDOST	3600.30681889909	-0.0862393184228198	0.135104613988756	-0.638315123937936	0.523268568919302	0.999988108490199	DDOST	ENSG00000244038	protein_coding	chr1	20651767	20661544	DDOST	ENSG00000244038	protein_coding
DDR1	459.112920466181	0.67020202237859	0.348670000606197	1.92216715293365	0.0545847284841027	0.999988108490199	DDR1	ENSG00000204580	protein_coding	chr6	30876421	30900156	DDR1	ENSG00000204580	protein_coding
DDR1-AS1	207.612684451187	0.19529301609797	0.367207866692442	0.531832332071303	0.594842127408379	0.999988108490199	DDR1-AS1	ENSG00000237775	antisense	chr6	30866982	30875918	DDR1-DT	ENSG00000237775	lncRNA
DDRGK1	2141.11549853095	0.028973746609148	0.107845484319242	0.268659803347727	0.78819148708336	0.999988108490199	DDRGK1	ENSG00000198171	protein_coding	chr20	3190350	3204685	DDRGK1	ENSG00000198171	protein_coding
DDT	801.682260385333	0.109342490801046	0.247648964393833	0.441522099915425	0.658835065871979	0.999988108490199	DDT	ENSG00000099977	protein_coding	chr22	23971365	23980469	DDT	ENSG00000099977	protein_coding
DDTL	96.5579396003218	-0.148036002022876	0.292796799716934	-0.505592964697676	0.613142421446081	0.999988108490199	DDTL	ENSG00000099974	protein_coding	chr22	23966901	23972532	DDTL	ENSG00000099974	protein_coding
DDX1	1305.05502836308	0.0090762368665225	0.135459378856843	0.067003384653893	0.946579008693692	0.999988108490199	DDX1	ENSG00000079785	protein_coding	chr2	15591178	15631111	DDX1	ENSG00000079785	protein_coding
DDX10	635.035152356215	0.150288430425475	0.142232356964684	1.05664023034358	0.290675812566628	0.999988108490199	DDX10	ENSG00000178105	protein_coding	chr11	108665025	108940930	DDX10	ENSG00000178105	protein_coding
DDX11	1738.71917006555	0.352663772086949	0.533201911832216	0.661407553613429	0.508350983058461	0.999988108490199	DDX11	ENSG00000013573	protein_coding	chr12	31073845	31104791	DDX11	ENSG00000013573	protein_coding
DDX17	28737.5138422914	-0.160083561608233	0.131642781122275	-1.21604512031344	0.223967734451958	0.999988108490199	DDX17	ENSG00000100201	protein_coding	chr22	38483440	38507660	DDX17	ENSG00000100201	protein_coding
DDX18	3326.57124608784	-0.00628968050609956	0.113800591242195	-0.0552693130804006	0.95592390939856	0.999988108490199	DDX18	ENSG00000088205	protein_coding	chr2	117814650	117832379	DDX18	ENSG00000088205	protein_coding
DDX19A	1599.45432894949	0.112436278775149	0.107624391525876	1.04471000654268	0.296157018605275	0.999988108490199	DDX19A	ENSG00000168872	protein_coding	chr16	70346829	70373383	DDX19A	ENSG00000168872	protein_coding
DDX19B	834.287759927265	-0.00633464180596816	0.19099986908887	-0.0331656866373071	0.973542461157181	0.999988108490199	DDX19B	ENSG00000157349	protein_coding	chr16	70289663	70335283	DDX19B	ENSG00000157349	protein_coding
DDX20	792.695018185702	0.145331128706429	0.130415765506977	1.11436779243268	0.265121434600509	0.999988108490199	DDX20	ENSG00000064703	protein_coding	chr1	111755245	111768016	DDX20	ENSG00000064703	protein_coding
DDX21	5954.31852894551	-0.105357261547836	0.139543999707336	-0.755011048621232	0.450242352930439	0.999988108490199	DDX21	ENSG00000165732	protein_coding	chr10	68956128	68985073	DDX21	ENSG00000165732	protein_coding
DDX23	4089.41269846084	-0.0388939433484105	0.105272090953932	-0.369461107839407	0.711784057149836	0.999988108490199	DDX23	ENSG00000174243	protein_coding	chr12	48829764	48852842	DDX23	ENSG00000174243	protein_coding
DDX24	4926.97596457502	-0.0434048449202259	0.11639868035322	-0.372898084312561	0.709224297853067	0.999988108490199	DDX24	ENSG00000089737	protein_coding	chr14	94048291	94081245	DDX24	ENSG00000089737	protein_coding
DDX27	2705.36947469749	-0.0280863452582861	0.0936383445341918	-0.299944914639435	0.76421917373992	0.999988108490199	DDX27	ENSG00000124228	protein_coding	chr20	49219295	49244077	DDX27	ENSG00000124228	protein_coding
DDX28	483.221388015515	0.00233368454354819	0.15094785073055	0.0154602038535411	0.987665033419993	0.999988108490199	DDX28	ENSG00000182810	protein_coding	chr16	68021274	68023442	DDX28	ENSG00000182810	protein_coding
DDX31	724.64536904273	0.0542365247508053	0.230786536370287	0.235007317167693	0.814203053973962	0.999988108490199	DDX31	ENSG00000125485	protein_coding	chr9	132592997	132670401	DDX31	ENSG00000125485	protein_coding
DDX39A	2953.8156110853	0.0369651521689061	0.124757157208311	0.296296845776824	0.76700339457246	0.999988108490199	DDX39A	ENSG00000123136	protein_coding	chr19	14408819	14419383	DDX39A	ENSG00000123136	protein_coding
DDX39B	5202.89181629719	0.0505250646787876	0.131584798757898	0.38397341604594	0.700998150944574	0.999988108490199	DDX39B	ENSG00000198563	protein_coding	chr6	31530219	31542448	DDX39B	ENSG00000198563	protein_coding
DDX39B-AS1	30.7823405860642	0.831047845736014	0.799641115731919	1.03927603194259	0.298676378510804	0.999988108490199	DDX39B-AS1	ENSG00000234006	antisense	chr6	31542304	31543138	DDX39B-AS1	ENSG00000234006	lncRNA
DDX4	21.3370803734824	0.541108164023059	1.18375147695081	0.457112978998668	0.647589841846422	0.999988108490199	DDX4	ENSG00000152670	protein_coding	chr5	55738017	55817157	DDX4	ENSG00000152670	protein_coding
DDX41	1965.53721412095	-0.187341175661645	0.129478494702713	-1.44689028160072	0.147927655450739	0.999988108490199	DDX41	ENSG00000183258	protein_coding	chr5	177511577	177517469	DDX41	ENSG00000183258	protein_coding
DDX42	6325.93235349791	-0.0595891005162258	0.0899654138398558	-0.66235565394384	0.507743317095466	0.999988108490199	DDX42	ENSG00000198231	protein_coding	chr17	63773603	63819317	DDX42	ENSG00000198231	protein_coding
DDX43	87.2521965339324	-1.32591452719314	0.778690886667245	-1.70274822769274	0.0886151952897625	0.999988108490199	DDX43	ENSG00000080007	protein_coding	chr6	73394748	73417569	DDX43	ENSG00000080007	protein_coding
DDX46	4986.97672365208	-0.0284399532279453	0.124395707555486	-0.22862487610563	0.819160488259261	0.999988108490199	DDX46	ENSG00000145833	protein_coding	chr5	134758771	134855133	DDX46	ENSG00000145833	protein_coding
DDX47	1425.16741344086	-0.0612609187385762	0.114305036197557	-0.535942428929352	0.591998339678582	0.999988108490199	DDX47	ENSG00000213782	protein_coding	chr12	12813316	12829981	DDX47	ENSG00000213782	protein_coding
DDX49	816.335786165951	0.0852939724899441	0.134446967307642	0.634406072505707	0.525815847604678	0.999988108490199	DDX49	ENSG00000105671	protein_coding	chr19	18919675	18928633	DDX49	ENSG00000105671	protein_coding
DDX5	60028.7322201533	0.0190033416504929	0.134542826934881	0.141243811234103	0.887677336613955	0.999988108490199	DDX5	ENSG00000108654	protein_coding	chr17	64499616	64508199	DDX5	ENSG00000108654	protein_coding
DDX50	1738.06345945266	0.240403192063845	0.167802819979791	1.43265287253693	0.151957063801116	0.999988108490199	DDX50	ENSG00000107625	protein_coding	chr10	68901278	68946847	DDX50	ENSG00000107625	protein_coding
DDX51	2501.92230916659	-0.0759620927184029	0.118917435855175	-0.638780109679747	0.522965989479201	0.999988108490199	DDX51	ENSG00000185163	protein_coding	chr12	132136594	132144335	DDX51	ENSG00000185163	protein_coding
DDX52	1326.42697725837	-0.0509515551039104	0.149926581693449	-0.339843372191928	0.733974483448834	0.999988108490199	DDX52	ENSG00000278053	protein_coding	chr17	37609739	37643464	DDX52	ENSG00000278053	protein_coding
DDX54	4600.69751439658	0.0932897727516828	0.0983380779368511	0.948663780184822	0.342791641025404	0.999988108490199	DDX54	ENSG00000123064	protein_coding	chr12	113157174	113185479	DDX54	ENSG00000123064	protein_coding
DDX55	1396.77824625901	0.281095644413005	0.113943086601849	2.46698288414141	0.0136256870422392	0.871617007757841	DDX55	ENSG00000111364	protein_coding	chr12	123602077	123620941	DDX55	ENSG00000111364	protein_coding
DDX56	1698.04671016211	0.0921513667863122	0.110667424625652	0.832687370272028	0.405021069263057	0.999988108490199	DDX56	ENSG00000136271	protein_coding	chr7	44565417	44575051	DDX56	ENSG00000136271	protein_coding
DDX58	1387.69803681777	-0.157840092807067	0.199585051466729	-0.790841256131743	0.429036631666082	0.999988108490199	DDX58	ENSG00000107201	protein_coding	chr9	32455705	32526324	DDX58	ENSG00000107201	protein_coding
DDX59	763.112625859898	-0.164330394237407	0.157527291425315	-1.04318682020453	0.296861776411107	0.999988108490199	DDX59	ENSG00000118197	protein_coding	chr1	200623896	200669969	DDX59	ENSG00000118197	protein_coding
DDX6	10557.0543684723	-0.1538346319211	0.108813845848091	-1.41374133707084	0.157437863425199	0.999988108490199	DDX6	ENSG00000110367	protein_coding	chr11	118747766	118791149	DDX6	ENSG00000110367	protein_coding
DDX60	994.948816098041	-0.643278035782664	0.353995509442387	-1.81719264404216	0.0691876209259443	0.999988108490199	DDX60	ENSG00000137628	protein_coding	chr4	168216293	168318807	DDX60	ENSG00000137628	protein_coding
DDX60L	1587.56299790045	-0.449454266612844	0.140312443129236	-3.20323883320077	0.00135891232819662	0.223877229985319	DDX60L	ENSG00000181381	protein_coding	chr4	168356735	168537786	DDX60L	ENSG00000181381	protein_coding
DEAF1	1513.05865939626	0.0838557998567197	0.12847357303389	0.652708552245213	0.51394418793985	0.999988108490199	DEAF1	ENSG00000177030	protein_coding	chr11	644233	706715	DEAF1	ENSG00000177030	protein_coding
DECR1	857.778736003254	-0.0470641364463092	0.143696525178981	-0.327524527038412	0.743271195133934	0.999988108490199	DECR1	ENSG00000104325	protein_coding	chr8	90001405	90052092	DECR1	ENSG00000104325	protein_coding
DECR2	146.466067210928	-0.515174166364867	0.481912226497389	-1.06902074286272	0.285060322745335	0.999988108490199	DECR2	ENSG00000242612	protein_coding	chr16	401826	412487	DECR2	ENSG00000242612	protein_coding
DEDD	989.65011505137	-0.0227319625404584	0.144478968256166	-0.157337519881467	0.874978851894519	0.999988108490199	DEDD	ENSG00000158796	protein_coding	chr1	161120974	161132688	DEDD	ENSG00000158796	protein_coding
DEDD2	2009.90488682121	0.0171613491513295	0.128893952432517	0.133143167910181	0.894080155978529	0.999988108490199	DEDD2	ENSG00000160570	protein_coding	chr19	42198598	42220140	DEDD2	ENSG00000160570	protein_coding
DEF6	7842.93818578322	-0.059736612842552	0.130316755017672	-0.458395490544951	0.646668330856271	0.999988108490199	DEF6	ENSG00000023892	protein_coding	chr6	35297852	35321771	DEF6	ENSG00000023892	protein_coding
DEF8	983.130050759289	-0.189598145478109	0.151690706168822	-1.24989955064945	0.211336243601434	0.999988108490199	DEF8	ENSG00000140995	protein_coding	chr16	89947925	89968060	DEF8	ENSG00000140995	protein_coding
DEGS1	1089.16541421118	0.04774468067686	0.184700563474226	0.25849775322165	0.796022782688817	0.999988108490199	DEGS1	ENSG00000143753	protein_coding	chr1	224175756	224193441	DEGS1	ENSG00000143753	protein_coding
DEK	6933.16460013121	0.0661442673136948	0.117979114148053	0.560643871513476	0.575040337559713	0.999988108490199	DEK	ENSG00000124795	protein_coding	chr6	18223868	18264823	DEK	ENSG00000124795	protein_coding
DENND1A	590.460753387731	0.163498029531161	0.180216600907195	0.90723068079259	0.364284822434119	0.999988108490199	DENND1A	ENSG00000119522	protein_coding	chr9	123379654	123930152	DENND1A	ENSG00000119522	protein_coding
DENND1B	530.292096952274	-0.0401780887923298	0.226016007637192	-0.17776656269774	0.858906308148277	0.999988108490199	DENND1B	ENSG00000213047	protein_coding	chr1	197504748	197775696	DENND1B	ENSG00000213047	protein_coding
DENND1C	3463.95290930698	-0.071410717256219	0.129607216367054	-0.550977941336075	0.581648796097202	0.999988108490199	DENND1C	ENSG00000205744	protein_coding	chr19	6467207	6482557	DENND1C	ENSG00000205744	protein_coding
DENND2D	2780.51789930626	-0.172144274039698	0.180917813615614	-0.951505385784969	0.341347885818523	0.999988108490199	DENND2D	ENSG00000162777	protein_coding	chr1	111187174	111204535	DENND2D	ENSG00000162777	protein_coding
DENND3	767.590338975353	0.119544690841339	0.285937552282009	0.418079716662879	0.675888834332501	0.999988108490199	DENND3	ENSG00000105339	protein_coding	chr8	141117278	141195808	DENND3	ENSG00000105339	protein_coding
DENND4A	1522.66942318628	-0.108739000876572	0.155059556462404	-0.701272487535697	0.483132980005497	0.999988108490199	DENND4A	ENSG00000174485	protein_coding	chr15	65658046	65792293	DENND4A	ENSG00000174485	protein_coding
DENND4B	5218.2117777516	-0.104252669841885	0.112903498001793	-0.923378563879649	0.355809958722642	0.999988108490199	DENND4B	ENSG00000198837	protein_coding	chr1	153929501	153946696	DENND4B	ENSG00000198837	protein_coding
DENND4C	2579.62604522124	0.100994714230716	0.143091752842118	0.705803879152626	0.480310109378343	0.999988108490199	DENND4C	ENSG00000137145	protein_coding	chr9	19230435	19373545	DENND4C	ENSG00000137145	protein_coding
DENND5A	3485.01831311295	-0.190401953075771	0.164382550906682	-1.15828566977197	0.246747477396328	0.999988108490199	DENND5A	ENSG00000184014	protein_coding	chr11	9138825	9265390	DENND5A	ENSG00000184014	protein_coding
DENND6A	2288.00981573377	0.0855915238523503	0.0989054331912904	0.865387482675598	0.386826148981431	0.999988108490199	DENND6A	ENSG00000174839	protein_coding	chr3	57625457	57693089	DENND6A	ENSG00000174839	protein_coding
DENND6B	247.033003515992	-0.037349406071894	0.27167558270118	-0.13747796434461	0.890653009259591	0.999988108490199	DENND6B	ENSG00000205593	protein_coding	chr22	50309030	50327060	DENND6B	ENSG00000205593	protein_coding
DENR	2493.16211057153	-0.0323763717426689	0.114115365123303	-0.283716147318862	0.776627919244928	0.999988108490199	DENR	ENSG00000139726	protein_coding	chr12	122752774	122771064	DENR	ENSG00000139726	protein_coding
DEPDC1B	13.8440824512014	-1.17085263449838	1.07180308163859	-1.09241394670031	0.274651195586254	0.999988108490199	DEPDC1B	ENSG00000035499	protein_coding	chr5	60596912	60700190	DEPDC1B	ENSG00000035499	protein_coding
