baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
CAD	1944.46207798477	-0.166454012541562	0.0455753943727486	-3.6522780511822	0.000259924222513627	0.00137773938703787	CAD	ENSG00000084774	protein_coding	chr2	27217390	27243943	CAD	ENSG00000084774	protein_coding
MMP16	2919.72545490399	-0.256081681400759	0.0701143651616278	-3.65234258073133	0.000259858895747213	0.00137773938703787	MMP16	ENSG00000156103	protein_coding	chr8	88032009	88328025	MMP16	ENSG00000156103	protein_coding
RARG	2096.48419643797	0.187986866701584	0.0514786098897026	3.6517471451611	0.000260462272293459	0.00138009221356939	RARG	ENSG00000172819	protein_coding	chr12	53210567	53232980	RARG	ENSG00000172819	protein_coding
PDK2	574.032253653059	0.263842546976219	0.0722550430831116	3.65154507862841	0.000260667332022326	0.00138067958732172	PDK2	ENSG00000005882	protein_coding	chr17	50094737	50112152	PDK2	ENSG00000005882	protein_coding
ARSK	356.073461347601	-0.274787209625589	0.075258270902246	-3.65125595275121	0.00026096100395259	0.00138123671864542	ARSK	ENSG00000164291	protein_coding	chr5	95555074	95605064	ARSK	ENSG00000164291	protein_coding
TUT1	282.458966412065	-0.347369088188331	0.0951367775181745	-3.65125976777983	0.000260957126919815	0.00138123671864542	TUT1	ENSG00000149016	protein_coding	chr11	62575045	62592177	TUT1	ENSG00000149016	protein_coding
RNF115	2068.35900142329	-0.140921356899202	0.0386059719551117	-3.65024761099281	0.000261987629565817	0.00138616992740672	RNF115	ENSG00000265491	protein_coding	chr1	145738868	145824077	RNF115	ENSG00000265491	protein_coding
RBM26	985.645414148799	0.165079081112208	0.0452312320798232	3.64967022832542	0.000262577185316485	0.00138878788451765	RBM26	ENSG00000139746	protein_coding	chr13	79311824	79406477	RBM26	ENSG00000139746	protein_coding
RAB6A	7943.82541836691	-0.110590112188219	0.0303069672433272	-3.64899962771985	0.00026326348554697	0.00139191545605209	RAB6A	ENSG00000175582	protein_coding	chr11	73675638	73761137	RAB6A	ENSG00000175582	protein_coding
CERS5	1707.98382512769	0.161340223173326	0.0442406204959732	3.64687975359685	0.000265444065660399	0.00140243266990584	CERS5	ENSG00000139624	protein_coding	chr12	50129306	50167533	CERS5	ENSG00000139624	protein_coding
TBX1	66.8679582258853	1.09243206708573	0.299610016329692	3.64618005922612	0.00026616750566911	0.00140574809480594	TBX1	ENSG00000184058	protein_coding	chr22	19756703	19783593	TBX1	ENSG00000184058	protein_coding
LMBRD2	1244.77286557115	-0.218310006055781	0.0598816496191263	-3.64569125006289	0.00026667399983435	0.00140791575705052	LMBRD2	ENSG00000164187	protein_coding	chr5	36098412	36151961	LMBRD2	ENSG00000164187	protein_coding
SLC35C2	723.406013314865	-0.20600821153067	0.0565242205705063	-3.64460065882205	0.000267807306930968	0.00141338994972282	SLC35C2	ENSG00000080189	protein_coding	chr20	46345980	46364458	SLC35C2	ENSG00000080189	protein_coding
DAAM1	539.326209267025	-0.220532572542808	0.0605130303235963	-3.6443815714318	0.000268035519359485	0.00141408515901102	DAAM1	ENSG00000100592	protein_coding	chr14	59188646	59371405	DAAM1	ENSG00000100592	protein_coding
EPB41L4B	145.640198932212	0.488556864829245	0.1341204632025	3.64267206631702	0.000269822496605808	0.0014224886727535	EPB41L4B	ENSG00000095203	protein_coding	chr9	109171975	109320964	EPB41L4B	ENSG00000095203	protein_coding
SYNCRIP	7631.23940870927	-0.115779832532345	0.0317864361286471	-3.6424288669468	0.000270077622867399	0.00142332169749896	SYNCRIP	ENSG00000135316	protein_coding	chr6	85607785	85643792	SYNCRIP	ENSG00000135316	protein_coding
ANKS6	577.712161589227	0.250439294702594	0.0687688534646269	3.64175469104503	0.00027078604415379	0.00142654215065347	ANKS6	ENSG00000165138	protein_coding	chr9	98731329	98796965	ANKS6	ENSG00000165138	protein_coding
MAN2B1	1004.41800817069	0.175670396977574	0.0482398569806928	3.64160277357129	0.000270945918693519	0.00142687149995408	MAN2B1	ENSG00000104774	protein_coding	chr19	12646511	12666742	MAN2B1	ENSG00000104774	protein_coding
CDH13	2294.76003698632	0.174147170335279	0.0478249414052498	3.64134623521279	0.000271216094768532	0.00142778128050561	CDH13	ENSG00000140945	protein_coding	chr16	82626803	83800640	CDH13	ENSG00000140945	protein_coding
TUBE1	225.522669060097	-0.343712616787961	0.0944335563441452	-3.63972966913759	0.000272924416017902	0.00143625861441952	TUBE1	ENSG00000074935	protein_coding	chr6	112070777	112087529	TUBE1	ENSG00000074935	protein_coding
NDUFA3	414.003755921227	-0.267756879750039	0.0735711222950679	-3.63942905038421	0.000273243207706707	0.00143690436029763	NDUFA3	ENSG00000170906	protein_coding	chr19	54102728	54109257	NDUFA3	ENSG00000170906	protein_coding
UIMC1	526.405419182713	0.240009075809215	0.0659557171360795	3.63894270627108	0.000273759691310671	0.00143910403007503	UIMC1	ENSG00000087206	protein_coding	chr5	176905005	177022633	UIMC1	ENSG00000087206	protein_coding
UXT	647.204246209996	-0.233388296760951	0.0641423730837948	-3.63859778708304	0.000274126540077987	0.00144051580185836	UXT	ENSG00000126756	protein_coding	chrX	47651798	47659161	UXT	ENSG00000126756	protein_coding
CMBL	671.572326608774	0.195954036681184	0.0538915374904376	3.63608176359699	0.000276816500566146	0.00145360896893494	CMBL	ENSG00000164237	protein_coding	chr5	10275875	10308026	CMBL	ENSG00000164237	protein_coding
UBE4B	2780.2816721825	-0.11946104489953	0.0328539384358999	-3.63612554801021	0.000276769478502972	0.00145360896893494	UBE4B	ENSG00000130939	protein_coding	chr1	10032832	10181239	UBE4B	ENSG00000130939	protein_coding
RPL3	17263.8814652592	-0.10502724027055	0.0288900678171536	-3.63540995941138	0.000277538920849176	0.00145688052434295	RPL3	ENSG00000100316	protein_coding	chr22	39312882	39320389	RPL3	ENSG00000100316	protein_coding
BBS4	441.253525460813	-0.236048531138971	0.0649541320566808	-3.63408029119669	0.000278973983075303	0.00146294380068437	BBS4	ENSG00000140463	protein_coding	chr15	72686179	72738476	BBS4	ENSG00000140463	protein_coding
SLC25A19	138.296126551244	-0.435897726959852	0.119947785866088	-3.63406230312993	0.00027899344452189	0.00146294380068437	SLC25A19	ENSG00000125454	protein_coding	chr17	75272981	75289510	SLC25A19	ENSG00000125454	protein_coding
RFK	458.565843829738	0.285371937189216	0.0785376372448321	3.63356916760307	0.000279527467938496	0.00146521980332854	RFK	ENSG00000135002	protein_coding	chr9	76385517	76394517	RFK	ENSG00000135002	protein_coding
ENGASE	147.51368135823	0.398073932506977	0.109623914217655	3.63126910170908	0.000282030918491715	0.00147781377955473	ENGASE	ENSG00000167280	protein_coding	chr17	79074939	79088599	ENGASE	ENSG00000167280	protein_coding
PHF14	599.944148137285	-0.206741642912647	0.056942381026922	-3.63071650999106	0.00028263549554518	0.00147992348078248	PHF14	ENSG00000106443	protein_coding	chr7	10973872	11169630	PHF14	ENSG00000106443	protein_coding
TEK	76.3616369303738	-0.583644236885673	0.160751714879746	-3.63071857318774	0.000282633235995449	0.00147992348078248	TEK	ENSG00000120156	protein_coding	chr9	27109141	27230175	TEK	ENSG00000120156	protein_coding
ZNF561	1102.29970069534	-0.168599105828244	0.046447159182793	-3.62991211507084	0.00028351773507394	0.00148401283044417	ZNF561	ENSG00000171469	protein_coding	chr19	9604680	9621399	ZNF561	ENSG00000171469	protein_coding
HIST1H4I	236.905191465352	-0.327286692622536	0.0902236469317813	-3.62750458169796	0.000286173698477462	0.00149738012312948	HIST1H4I	ENSG00000276180	protein_coding	chr6	27138588	27139881	H4C9	ENSG00000276180	protein_coding
BTN2A2	273.046758122674	0.323175916486121	0.0891007590572806	3.62708376343191	0.000286640327042513	0.00149875156372996	BTN2A2	ENSG00000124508	protein_coding	chr6	26383096	26394874	BTN2A2	ENSG00000124508	protein_coding
VTI1A	930.919117738906	-0.180824363949789	0.0498532541696002	-3.62713261073442	0.000286586125672544	0.00149875156372996	VTI1A	ENSG00000151532	protein_coding	chr10	112446998	112818744	VTI1A	ENSG00000151532	protein_coding
HEBP1	1040.03047560097	0.164740142575077	0.0454220717014227	3.62687425747508	0.000286872905530297	0.00149943270451214	HEBP1	ENSG00000013583	protein_coding	chr12	12974864	13000273	HEBP1	ENSG00000013583	protein_coding
FOXRED1	213.829481340784	-0.328434097014216	0.0906285809336737	-3.62395718470511	0.000290129653994364	0.00151485201562532	FOXRED1	ENSG00000110074	protein_coding	chr11	126269055	126278131	FOXRED1	ENSG00000110074	protein_coding
SHQ1	549.782452952735	-0.221065597465521	0.0610012120426639	-3.62395418161378	0.000290133024553785	0.00151485201562532	SHQ1	ENSG00000144736	protein_coding	chr3	72749277	72861914	SHQ1	ENSG00000144736	protein_coding
AMDHD2	171.120130535508	-0.476579578462807	0.131523466105187	-3.6235326864155	0.000290606459334195	0.00151678357122577	AMDHD2	ENSG00000162066	protein_coding	chr16	2520357	2531422	AMDHD2	ENSG00000162066	protein_coding
ZBTB43	597.934194778503	0.25164527416089	0.0694592888976816	3.62291751261061	0.000291298738223844	0.00151985557401519	ZBTB43	ENSG00000169155	protein_coding	chr9	126805006	126838210	ZBTB43	ENSG00000169155	protein_coding
FN1	2303589.91674989	-0.169530771408392	0.0468027381384682	-3.62224045325781	0.000292062444953279	0.00152329793353568	FN1	ENSG00000115414	protein_coding	chr2	215360440	215436172	FN1	ENSG00000115414	protein_coding
CEBPZ	1519.27110876931	-0.173452592987375	0.0479152251350954	-3.61998910572436	0.000294615419841295	0.00153497461542624	CEBPZ	ENSG00000115816	protein_coding	chr2	37201612	37231713	CEBPZ	ENSG00000115816	protein_coding
FAM156A	519.577396061862	-0.290140813671294	0.0801493682470637	-3.62000125536765	0.000294601586507346	0.00153497461542624	FAM156A	ENSG00000268350	protein_coding	chrX	52926402	52995472	FAM156A	ENSG00000268350	protein_coding
PAXIP1-AS2	102.728134950894	-0.451133376641662	0.12461700396987	-3.62015906553762	0.000294421962357815	0.00153497461542624	PAXIP1-AS2	ENSG00000214106	antisense	chr7	154928498	154949908	PAXIP1-AS2	ENSG00000214106	lncRNA
USP16	1691.80645039446	0.168900612444875	0.046665954768555	3.61935405120405	0.000295339327481659	0.00153819942557612	USP16	ENSG00000156256	protein_coding	chr21	29024629	29054488	USP16	ENSG00000156256	protein_coding
C9orf64	428.490260891224	-0.242754451135085	0.0670820750932801	-3.61876776765665	0.000296009119141353	0.00154114019543008	C9orf64	ENSG00000165118	protein_coding	chr9	83938311	83956986	C9orf64	ENSG00000165118	protein_coding
TNFRSF1A	3599.02975323495	0.132715843571374	0.0366870695046011	3.61751007544307	0.000297450755113462	0.00154809597547688	TNFRSF1A	ENSG00000067182	protein_coding	chr12	6328757	6342114	TNFRSF1A	ENSG00000067182	protein_coding
RIPK3	242.578464881085	-0.363165817031262	0.10040515261572	-3.61700378486755	0.000298032947509454	0.00155057539179928	RIPK3	ENSG00000129465	protein_coding	chr14	24336021	24340045	RIPK3	ENSG00000129465	protein_coding
USE1	244.569623786446	-0.307056186382784	0.084919119634771	-3.61586634085944	0.000299344808775382	0.00155684794798154	USE1	ENSG00000053501	protein_coding	chr19	17215346	17219829	USE1	ENSG00000053501	protein_coding
MDP1	82.6812726422482	-0.539608664105983	0.149276983956067	-3.61481488844116	0.000300562300849826	0.00156262542790176	MDP1	ENSG00000213920	protein_coding	chr14	24213937	24216070	MDP1	ENSG00000213920	protein_coding
ZNF12	626.711875718108	0.269927110461328	0.0746755874969444	3.61466336602136	0.000300738132685367	0.00156298513214069	ZNF12	ENSG00000164631	protein_coding	chr7	6688433	6706923	ZNF12	ENSG00000164631	protein_coding
ERP44	2491.93201517	0.127819078057042	0.0353636030108523	3.61442463930549	0.000301015354852148	0.00156332876031766	ERP44	ENSG00000023318	protein_coding	chr9	99979179	100099040	ERP44	ENSG00000023318	protein_coding
HPSE	27.083573923127	-1.21086235751759	0.335008506789234	-3.61442271756813	0.000301017587446536	0.00156332876031766	HPSE	ENSG00000173083	protein_coding	chr4	83292461	83335153	HPSE	ENSG00000173083	protein_coding
SIN3B	1450.71480742599	0.146799357398391	0.0406212155721946	3.61385929324272	0.000301672819539328	0.00156617670675465	SIN3B	ENSG00000127511	protein_coding	chr19	16829400	16880353	SIN3B	ENSG00000127511	protein_coding
MMP19	588.865845493009	-0.20741881371696	0.0574129549105146	-3.61275280187632	0.000302963498392269	0.00157185003831189	MMP19	ENSG00000123342	protein_coding	chr12	55835433	55842966	MMP19	ENSG00000123342	protein_coding
ZNF845	315.641092944192	-0.278635249599396	0.0771257709582631	-3.61273859745506	0.000302980100861838	0.00157185003831189	ZNF845	ENSG00000213799	protein_coding	chr19	53333749	53354869	ZNF845	ENSG00000213799	protein_coding
HIC1	513.803300387059	-0.261541195186842	0.0724004647332329	-3.61242425929886	0.000303347724989741	0.001573200374186	HIC1	ENSG00000177374	protein_coding	chr17	2054154	2063241	HIC1	ENSG00000177374	protein_coding
PVRL2	1257.66146885626	0.179821896262005	0.0498229435173027	3.60921863638097	0.000307120684638457	0.00159220401629333	PVRL2	ENSG00000130202	protein_coding	chr19	44846175	44889228	NECTIN2	ENSG00000130202	protein_coding
BCS1L	410.066627086281	-0.254027553366311	0.0703927557461874	-3.60871727031471	0.000307714741899389	0.00159436530400458	BCS1L	ENSG00000074582	protein_coding	chr2	218658764	218663443	BCS1L	ENSG00000074582	protein_coding
IPO13	1300.74297828558	0.236710172720877	0.065594611516956	3.60868320196832	0.000307755147723046	0.00159436530400458	IPO13	ENSG00000117408	protein_coding	chr1	43946939	43968022	IPO13	ENSG00000117408	protein_coding
BICC1	2487.05776377976	-0.172532490083176	0.0478171035507729	-3.60817526097076	0.000308358166653845	0.00159636075255342	BICC1	ENSG00000122870	protein_coding	chr10	58513140	58831437	BICC1	ENSG00000122870	protein_coding
IRF7	56.5701992530126	-0.678616177847442	0.188143300392495	-3.60691120242786	0.000309863641336403	0.00160358810996692	IRF7	ENSG00000185507	protein_coding	chr11	612553	615999	IRF7	ENSG00000185507	protein_coding
RPAP2	1100.54662192282	0.262556393513269	0.0728048252416745	3.60630483819881	0.000310588251820928	0.00160620374689044	RPAP2	ENSG00000122484	protein_coding	chr1	92298965	92402056	RPAP2	ENSG00000122484	protein_coding
SEC22B	4905.1916439556	-0.124541670091523	0.0345342811930806	-3.6063200329902	0.000310570074550568	0.00160620374689044	SEC22B	ENSG00000265808	protein_coding	chr1	120150898	120176515	SEC22B	ENSG00000265808	protein_coding
ZBTB2	710.132539700197	-0.227564490273764	0.0631068348906875	-3.60601970718301	0.000310929533978842	0.00160740149911602	ZBTB2	ENSG00000181472	protein_coding	chr6	151364117	151391548	ZBTB2	ENSG00000181472	protein_coding
CIT	595.697347757488	-0.376547536212054	0.104425963158568	-3.60588042305414	0.000311096375091675	0.00160769692289971	CIT	ENSG00000122966	protein_coding	chr12	119685790	119877291	CIT	ENSG00000122966	protein_coding
LRSAM1	472.232809353985	-0.224961303705015	0.0624047605604185	-3.60487407827187	0.000312304315311908	0.00161337047769169	LRSAM1	ENSG00000148356	protein_coding	chr9	127451486	127503501	LRSAM1	ENSG00000148356	protein_coding
SLC38A4	129.93406804822	-0.551467932003139	0.153090251097652	-3.60224069167782	0.000315486045624694	0.00162923308128101	SLC38A4	ENSG00000139209	protein_coding	chr12	46764761	46832408	SLC38A4	ENSG00000139209	protein_coding
ADIPOR1	3458.69121577331	0.115364996550788	0.0320292478579826	3.60186405445159	0.000315943581733298	0.00162987297919156	ADIPOR1	ENSG00000159346	protein_coding	chr1	202940823	202958572	ADIPOR1	ENSG00000159346	protein_coding
RPL17	10500.5684016078	-0.120404628128768	0.0334280050362406	-3.60190887844585	0.000315889097331729	0.00162987297919156	RPL17	ENSG00000265681	protein_coding	chr18	49488453	49492523	RPL17	ENSG00000265681	protein_coding
TMEM120B	672.092345277511	-0.31393938830624	0.0871594544699192	-3.60189712310084	0.000315903385322021	0.00162987297919156	TMEM120B	ENSG00000188735	protein_coding	chr12	121712752	121783001	TMEM120B	ENSG00000188735	protein_coding
FARP2	511.091683552227	0.231071891761128	0.0641571891811202	3.60165235900214	0.000316201020409606	0.00163062707780548	FARP2	ENSG00000006607	protein_coding	chr2	241356243	241494841	FARP2	ENSG00000006607	protein_coding
P4HB	42408.3787528273	-0.0872758268351149	0.0242371026495717	-3.60091831507167	0.000317095198564094	0.00163466311296354	P4HB	ENSG00000185624	protein_coding	chr17	81843159	81860694	P4HB	ENSG00000185624	protein_coding
KCTD21	579.702965548352	-0.235449050763245	0.0654276075099324	-3.59861929427118	0.000319911099136929	0.00164806623247475	KCTD21	ENSG00000188997	protein_coding	chr11	78171249	78188822	KCTD21	ENSG00000188997	protein_coding
RPS21	2159.84308241422	-0.174406005027327	0.0484647982889807	-3.59861200674762	0.000319920062185499	0.00164806623247475	RPS21	ENSG00000171858	protein_coding	chr20	62387116	62388520	RPS21	ENSG00000171858	protein_coding
DPF2	1119.25102314472	0.187301179408738	0.0520694714946733	3.59714001375833	0.00032173531794068	0.00165636746127224	DPF2	ENSG00000133884	protein_coding	chr11	65333754	65353249	DPF2	ENSG00000133884	protein_coding
PGPEP1	819.408314291921	-0.386056431586121	0.107323695174439	-3.59712206105692	0.000321757516528525	0.00165636746127224	PGPEP1	ENSG00000130517	protein_coding	chr19	18340587	18369950	PGPEP1	ENSG00000130517	protein_coding
NLN	3017.75370606427	-0.142405067310958	0.0396015566520896	-3.59594620388348	0.000323214594618002	0.00166328409365219	NLN	ENSG00000123213	protein_coding	chr5	65722196	65871725	NLN	ENSG00000123213	protein_coding
MYO10	9767.81285096333	-0.12646968601875	0.0351756916306938	-3.5953716943662	0.000323928748967344	0.00166520510167148	MYO10	ENSG00000145555	protein_coding	chr5	16661914	16936276	MYO10	ENSG00000145555	protein_coding
ZCCHC9	485.599267864403	-0.262609807774447	0.0730403632240051	-3.595406651649	0.000323885252527203	0.00166520510167148	ZCCHC9	ENSG00000131732	protein_coding	chr5	81301590	81313297	ZCCHC9	ENSG00000131732	protein_coding
RC3H1	792.949460319132	0.256658961218476	0.0713982909287798	3.59474936836365	0.000324704008676618	0.00166860517221757	RC3H1	ENSG00000135870	protein_coding	chr1	173931214	174022297	RC3H1	ENSG00000135870	protein_coding
C8orf76	375.087599812316	0.272441482400701	0.0758137305647785	3.59356386199615	0.000326185654828845	0.00167563160083125	C8orf76	ENSG00000189376	protein_coding	chr8	123219957	123241398	C8orf76	ENSG00000189376	protein_coding
PDS5B	1131.61362304452	-0.203390688789923	0.0566144971121372	-3.59255489609073	0.00032745164243157	0.00168095666251387	PDS5B	ENSG00000083642	protein_coding	chr13	32586427	32778019	PDS5B	ENSG00000083642	protein_coding
COQ3	172.599536436524	-0.35286765496351	0.0982457208521865	-3.59168472583564	0.000328547169449896	0.00168598995639274	COQ3	ENSG00000132423	protein_coding	chr6	99369400	99394204	COQ3	ENSG00000132423	protein_coding
ADAM9	10130.1073498034	-0.108648191115227	0.0302545154059562	-3.59113969129506	0.000329235103115879	0.00168892883138478	ADAM9	ENSG00000168615	protein_coding	chr8	38996869	39105144	ADAM9	ENSG00000168615	protein_coding
NOP9	1379.21588877957	-0.188145700060601	0.0524756069865366	-3.58539349738008	0.000336570337727796	0.00172525373282169	NOP9	ENSG00000196943	protein_coding	chr14	24299862	24309124	NOP9	ENSG00000196943	protein_coding
UNC50	508.079567375008	0.235461012489557	0.0656736987389836	3.58531675557643	0.000336669328320827	0.00172525373282169	UNC50	ENSG00000115446	protein_coding	chr2	98608579	98618515	UNC50	ENSG00000115446	protein_coding
NAAA	977.923134296175	-0.18508345812236	0.0516353235897294	-3.58443494211343	0.00033780875149406	0.00173048761338586	NAAA	ENSG00000138744	protein_coding	chr4	75913657	75941051	NAAA	ENSG00000138744	protein_coding
GABBR1	216.270927568675	0.467791000271083	0.130516133517911	3.58416226149457	0.000338161821708761	0.00173169100592718	GABBR1	ENSG00000204681	protein_coding	chr6	29555629	29633976	GABBR1	ENSG00000204681	protein_coding
FAM180A	4489.25775571463	0.261527145221562	0.0729746181136737	3.58380971331946	0.000338618817183431	0.00173320760158465	FAM180A	ENSG00000189320	protein_coding	chr7	135728348	135748846	FAM180A	ENSG00000189320	protein_coding
METTL4	292.04940590879	-0.339648719568422	0.0947794525202673	-3.58356912323157	0.000338931017067523	0.00173320760158465	METTL4	ENSG00000101574	protein_coding	chr18	2537525	2571509	METTL4	ENSG00000101574	protein_coding
PFN2	6157.56510596405	0.156453666562226	0.0436577413821394	3.58364087580196	0.000338837879724454	0.00173320760158465	PFN2	ENSG00000070087	protein_coding	chr3	149964904	150050788	PFN2	ENSG00000070087	protein_coding
PSG5	11204.7637718188	0.124606628259006	0.0347774114975618	3.58297592872148	0.000339701922305221	0.00173654390418741	PSG5	ENSG00000204941	protein_coding	chr19	43166256	43186536	PSG5	ENSG00000204941	protein_coding
GCC1	799.090763366896	0.191752479524421	0.0535308218292467	3.58209481887044	0.000340850025844827	0.00174119831954751	GCC1	ENSG00000179562	protein_coding	chr7	127580618	127593611	GCC1	ENSG00000179562	protein_coding
UBAP2	1479.75433491964	-0.211147365141055	0.0589832488519645	-3.57978526532151	0.000343876671611065	0.00175604756067309	UBAP2	ENSG00000137073	protein_coding	chr9	33921693	34048949	UBAP2	ENSG00000137073	protein_coding
ATG4A	599.685390161545	-0.226169842000648	0.0631829917187681	-3.57960007666852	0.000344120445030563	0.00175668033520304	ATG4A	ENSG00000101844	protein_coding	chrX	108091668	108154671	ATG4A	ENSG00000101844	protein_coding
CTBP2	1964.96563574497	0.160569329465495	0.0448663179474301	3.5788390224853	0.000345123958383678	0.0017611896706376	CTBP2	ENSG00000175029	protein_coding	chr10	124984317	125161170	CTBP2	ENSG00000175029	protein_coding
PRMT5	1928.57204904194	-0.154676077929811	0.0432215887870864	-3.57867635758971	0.000345338800382053	0.00176167262735795	PRMT5	ENSG00000100462	protein_coding	chr14	22920511	22929585	PRMT5	ENSG00000100462	protein_coding
YTHDC2	670.042188830897	0.198621614337695	0.0555264338792547	3.57706411993985	0.000347474961911043	0.00177195304167301	YTHDC2	ENSG00000047188	protein_coding	chr5	113513683	113595285	YTHDC2	ENSG00000047188	protein_coding
FAM69A	1143.14649296523	-0.259846482856749	0.0726457190163846	-3.57690014463402	0.000347692914856833	0.00177244777744061	FAM69A	ENSG00000154511	protein_coding	chr1	92832737	92961522	DIPK1A	ENSG00000154511	protein_coding
TMEM2	3796.98805224069	-0.158612702891375	0.0443518940302588	-3.57623290638191	0.00034858111514837	0.00177635772726513	TMEM2	ENSG00000135048	protein_coding	chr9	71683366	71816690	CEMIP2	ENSG00000135048	protein_coding
PTGES	279.141822304895	0.30456814475065	0.0852358598418611	3.57323954161685	0.000352591939853984	0.00179617221776156	PTGES	ENSG00000148344	protein_coding	chr9	129738331	129753047	PTGES	ENSG00000148344	protein_coding
ABHD18	191.740823198848	-0.376159317183739	0.105283618099393	-3.57281905745892	0.000353158793771626	0.00179843244274372	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
MAN2B2	2706.92931147866	-0.128852725362235	0.0360656363791512	-3.57272845563103	0.000353281045487116	0.00179843244274372	MAN2B2	ENSG00000013288	protein_coding	chr4	6575175	6623362	MAN2B2	ENSG00000013288	protein_coding
PHF5A	586.624754827154	-0.220427268841882	0.061743290257496	-3.57006029193789	0.000356899073056622	0.00181558931437621	PHF5A	ENSG00000100410	protein_coding	chr22	41459717	41468725	PHF5A	ENSG00000100410	protein_coding
PINK1	2504.86338420333	0.159442746343094	0.0446842814981033	3.56820655938848	0.000359433100983609	0.00182784577654954	PINK1	ENSG00000158828	protein_coding	chr1	20633455	20651511	PINK1	ENSG00000158828	protein_coding
TXNIP	2380.25933347411	-0.297773317830388	0.0834612563072386	-3.56780296637546	0.000359987033013045	0.00183002773355504	TXNIP	ENSG00000265972	protein_coding	chr1	145992435	145996600	TXNIP	ENSG00000265972	protein_coding
PTCD2	445.234322759355	-0.295826642992489	0.0829331558279939	-3.56704914987249	0.00036102378585207	0.00183466179107071	PTCD2	ENSG00000049883	protein_coding	chr5	72320367	72368395	PTCD2	ENSG00000049883	protein_coding
HNRNPUL2-BSCL2	2301.71795332944	-0.143668854667147	0.0402833052590917	-3.566461434659	0.000361834029447345	0.00183814195340738	HNRNPUL2-BSCL2	ENSG00000234857	protein_coding	chr11	62690275	62727384	HNRNPUL2-BSCL2	ENSG00000234857	protein_coding
WDR45B	1851.15989606596	0.136088515434864	0.0381640861584456	3.56587905367014	0.000362638596122169	0.00184159087483247	WDR45B	ENSG00000141580	protein_coding	chr17	82614562	82648553	WDR45B	ENSG00000141580	protein_coding
FBXO3	797.758964410666	0.18300677641411	0.0513511073704634	3.56383310478273	0.000365478380770088	0.001855333185532	FBXO3	ENSG00000110429	protein_coding	chr11	33740939	33774543	FBXO3	ENSG00000110429	protein_coding
SEC23B	2334.74889690248	-0.144972876770009	0.0406798974490924	-3.56374735092267	0.000365597860249482	0.001855333185532	SEC23B	ENSG00000101310	protein_coding	chr20	18507493	18561415	SEC23B	ENSG00000101310	protein_coding
RAB5B	4030.68762805672	0.114284455135858	0.0320717126625766	3.56340356183137	0.000366077222861557	0.00185712280313568	RAB5B	ENSG00000111540	protein_coding	chr12	55973913	55996683	RAB5B	ENSG00000111540	protein_coding
TECPR1	908.702793291685	-0.18730833165288	0.052568348574201	-3.56313897493834	0.0003664465499278	0.00185835316115634	TECPR1	ENSG00000205356	protein_coding	chr7	98214624	98252251	TECPR1	ENSG00000205356	protein_coding
OXA1L	1868.1673220726	-0.134663208433537	0.0377966373900209	-3.56283568413656	0.000366870330881466	0.00185985872341708	OXA1L	ENSG00000155463	protein_coding	chr14	22766522	22773041	OXA1L	ENSG00000155463	protein_coding
ADRA2A	437.530036108963	-0.2533626429474	0.0711253412414448	-3.56219933043732	0.000367760982337818	0.0018637292382929	ADRA2A	ENSG00000150594	protein_coding	chr10	111077163	111080907	ADRA2A	ENSG00000150594	protein_coding
EID2	242.548142750748	0.370545636188223	0.104034985321232	3.56174064949474	0.000368404213250983	0.00186634363961507	EID2	ENSG00000176396	protein_coding	chr19	39538250	39540230	EID2	ENSG00000176396	protein_coding
DHCR7	992.867511080039	-0.242354013520256	0.0680541404170095	-3.56119424968421	0.000369171829425868	0.00186958615482568	DHCR7	ENSG00000172893	protein_coding	chr11	71428193	71452868	DHCR7	ENSG00000172893	protein_coding
HIP1R	268.445319464433	0.330092419003966	0.0927333003916895	3.55958881663558	0.000371435901009411	0.00187975295759459	HIP1R	ENSG00000130787	protein_coding	chr12	122834453	122862960	HIP1R	ENSG00000130787	protein_coding
SPRYD3	2668.31295016971	0.187107271437628	0.0525636505700128	3.55963235826645	0.000371374325287254	0.00187975295759459	SPRYD3	ENSG00000167778	protein_coding	chr12	53064316	53079420	SPRYD3	ENSG00000167778	protein_coding
MEF2C	654.085137131247	-0.223174929230825	0.0627278134236014	-3.5578305228611	0.000373930435324794	0.00189107124227749	MEF2C	ENSG00000081189	protein_coding	chr5	88717117	88904257	MEF2C	ENSG00000081189	protein_coding
TIPIN	210.584204620781	-0.356790920510651	0.100296385194109	-3.55736569987179	0.000374592503500604	0.00189311301079478	TIPIN	ENSG00000075131	protein_coding	chr15	66336206	66386746	TIPIN	ENSG00000075131	protein_coding
CDK19	724.063283166975	-0.281255973005793	0.079073866740681	-3.55687643211074	0.000375290573100936	0.00189598712146409	CDK19	ENSG00000155111	protein_coding	chr6	110609978	110815958	CDK19	ENSG00000155111	protein_coding
TYW1	648.891527355086	-0.18628309570894	0.0523819908602838	-3.55624314100249	0.000376195935737116	0.00189990614547318	TYW1	ENSG00000198874	protein_coding	chr7	66995173	67239519	TYW1	ENSG00000198874	protein_coding
