baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
CTAGE5	1186.17824799993	-0.0619093443088484	0.0935963060656407	-0.661450722910264	0.508323306275098	0.758396436146852	CTAGE5	ENSG00000150527	protein_coding	chr14	39265284	39388513	MIA2	ENSG00000150527	protein_coding
CTAGE8	81.119072076603	0.0607049279054273	0.403711998575791	0.150366915324739	0.880475142208385	0.9549334912781	CTAGE8	ENSG00000244693	protein_coding	chr7	144266701	144269288	CTAGE8	ENSG00000289604	protein_coding
CTB-109A12.1	253.272018901794	-0.0870907901365981	0.182886047906358	-0.476202483095871	0.633930130650934	0.837660216876311	CTB-109A12.1	ENSG00000251405	sense_overlapping	chr5	157362615	157460078	NIPAL4-DT	ENSG00000251405	lncRNA
CTB-133G6.2	63.5528519040595	-0.256907775751933	0.228274400431972	-1.12543401829455	0.260405162491726	0.559663928668555	CTB-133G6.2	ENSG00000267852	antisense	chr19	7390522	7395039	ARHGEF18-AS1	ENSG00000267852	lncRNA
CTB-161M19.4	87.6353278424456	0.285764563971625	0.16098848003649	1.77506219020674	0.0758876191234103	0.305594363729419	CTB-161M19.4	ENSG00000249494	antisense	chr5	119006347	119070890	DMXL1-DT	ENSG00000249494	lncRNA
CTB-175E5.7	25.4342080497845	-0.197326299264986	0.231953669168895	-0.850714282606605	0.39492808727024	0.677648357784302	CTB-175E5.7	ENSG00000267394	antisense	chr17	44198882	44216565	ATXN7L3-AS1	ENSG00000267394	lncRNA
CTB-41I6.1	30.8967588711731	-0.232443339844274	0.240808489361999	-0.965262231660155	0.33441348379418	0.628597183358521	CTB-41I6.1	ENSG00000266389	lincRNA	chr17	8965896	8967070	PIK3R5-DT	ENSG00000266389	lncRNA
CTB-50L17.10	1043.86195785718	-0.232601142655068	0.189824038183611	-1.22535135634445	0.220442866279053	0.51579610474655	CTB-50L17.10	ENSG00000167674	protein_coding	chr19	4472287	4502211	HDGFL2	ENSG00000167674	protein_coding
CTB-55O6.12	474.509441590064	0.0632869854768216	0.100056036268752	0.632515416729399	0.527050137771554	0.772168742098349	CTB-55O6.12	ENSG00000267169	antisense	chr19	14137179	14171267	ADGRL1-AS1	ENSG00000267169	lncRNA
CTBP1	4746.68562803012	-0.11754406886988	0.187533822566477	-0.626788636104361	0.53079779352737	0.774467217474413	CTBP1	ENSG00000159692	protein_coding	chr4	1211448	1249953	CTBP1	ENSG00000159692	protein_coding
CTBP1-AS	449.500173569291	0.0858161591474646	0.11885488501434	0.722024670143852	0.470279310075634	0.732040107575831	CTBP1-AS	ENSG00000280927	antisense	chr4	1210120	1218591	CTBP1-AS	ENSG00000280927	lncRNA
CTBP1-AS2	1733.89477093041	0.129414444323802	0.14386109114967	0.899579193300867	0.368344234009784	0.655480462475438	CTBP1-AS2	ENSG00000196810	antisense	chr4	1249300	1288291	CTBP1-DT	ENSG00000196810	lncRNA
CTBP2	281.012078738153	-0.616817665946821	0.19756370803958	-3.12212031282206	0.00179553544479663	0.0415908681666333	CTBP2	ENSG00000175029	protein_coding	chr10	124984317	125161170	CTBP2	ENSG00000175029	protein_coding
CTBS	1273.85034498267	0.648373238407698	0.146494913176779	4.42590957151727	9.60367518324769e-06	0.001752594887214	CTBS	ENSG00000117151	protein_coding	chr1	84549606	84574480	CTBS	ENSG00000117151	protein_coding
CTC-232P5.1	19.2514721676422	0.0612145312710036	0.371738326685841	0.164671024956586	0.869202924331511	0.949544575899334	CTC-232P5.1	ENSG00000266983	antisense	chr19	5978403	6020363	RANBP3-DT	ENSG00000266983	lncRNA
CTC-236F12.4	19.7328616287452	-0.0611677057130413	0.287887290174719	-0.212471018348599	0.831739585616664	0.933130089018005	CTC-236F12.4	ENSG00000248727	lincRNA	chr5	56457795	56481946	LINC01948	ENSG00000248727	lncRNA
CTC-241F20.4	52.8547547277192	-0.417290901382057	0.208172434082194	-2.00454446921294	0.0450117683273069	0.23714149457928	CTC-241F20.4	ENSG00000268186	lincRNA	chr19	48262900	48271283	ZNF114-AS1	ENSG00000268186	lncRNA
CTC-241N9.1	39.6385813704282	-0.479130135182283	0.239249748281471	-2.00263590086874	0.0452163834925184	0.237546572121559	CTC-241N9.1	ENSG00000245317	lincRNA	chr5	179859013	179861283	MRNIP-DT	ENSG00000245317	lncRNA
CTC-242N15.1	789.454909826229	0.11893420973097	0.118175815357223	1.00641750912786	0.314214774552816	0.612358808624371	CTC-242N15.1	ENSG00000233828	lincRNA	chr5	87205408	87240145	MIR4280HG	ENSG00000233828	lncRNA
CTC-308K20.1	130.08915893259	0.172571153808504	0.204061596519041	0.845681680199934	0.397730345690801	0.679725313899477	CTC-308K20.1	ENSG00000204758	antisense	chr5	172954786	172959392	RPL26L1-AS1	ENSG00000204758	lncRNA
CTC-332L22.1	23.1304811786602	1.05760844088721	0.377526263380555	2.8014168641325	0.00508787486351951	0.0718887575817942	CTC-332L22.1	ENSG00000271849	lincRNA	chr5	109687802	109688329	MAN2A1-DT	ENSG00000271849	lncRNA
CTC-338M12.4	126.565469112761	-0.117642357097263	0.154243881638453	-0.762703556521065	0.445640209058988	0.71653658622908	CTC-338M12.4	ENSG00000233937	processed_transcript	chr5	181246523	181272167	CTC-338M12.4	ENSG00000233937	lncRNA
CTC-338M12.5	38.7992513667347	0.243472711710455	0.191634421244475	1.2705061550495	0.203904391778713	0.495746229375711	CTC-338M12.5	ENSG00000250222	antisense	chr5	181191924	181194429	TRIM7-AS2	ENSG00000250222	lncRNA
CTC-338M12.6	25.1531939733821	0.184958920100912	0.230473939649935	0.802515548533794	0.422254797927642	0.698685412577271	CTC-338M12.6	ENSG00000250900	antisense	chr5	181195496	181203103	TRIM7-AS1	ENSG00000250900	lncRNA
CTC-340A15.2	452.521595519814	0.120059835312252	0.12163829757631	0.987023311773439	0.32363121054447	0.620348935549188	CTC-340A15.2	ENSG00000241956	antisense	chr5	164296696	165171643	LINC03000	ENSG00000241956	lncRNA
CTC-360G5.9	638.682457658566	0.392533662809515	0.136482062214525	2.8760824421932	0.00402644532208794	0.0629800725699484	CTC-360G5.9	ENSG00000269486	lincRNA	chr19	38935297	38938632	ERVK9-11	ENSG00000269486	lncRNA
CTC-378H22.1	33.910557444186	-0.880707211028344	0.289671849989836	-3.04036174401913	0.0023629415100503	0.0475982917183157	CTC-378H22.1	ENSG00000254887	processed_transcript	chr19	42132555	42137099	POU2F2-AS1	ENSG00000254887	lncRNA
CTC-420A11.2	28.4861068073577	-0.00690480727855187	0.243050341479143	-0.0284089593807232	0.977335978534065	0.991272070257984	CTC-420A11.2	ENSG00000260115	antisense	chr16	61918321	61940697	CDH8-AS1	ENSG00000260115	lncRNA
CTC-436P18.3	103.311932492379	0.194630128605695	0.204701077127396	0.950801682809745	0.341705058183178	0.634454110512115	CTC-436P18.3	ENSG00000249279	lincRNA	chr5	61201309	61264929	LINC02057	ENSG00000249279	lncRNA
CTC-444N24.6	42.8476170414917	0.608604796736732	0.201309600268546	3.02322788344349	0.00250093836365819	0.049154613251338	CTC-444N24.6	ENSG00000267871	antisense	chr19	57267220	57280334	ZNF460-AS1	ENSG00000267871	lncRNA
CTC-459F4.3	148.497644355127	-0.154765728946589	0.113909231976332	-1.35867590590678	0.174249310287799	0.45864070797657	CTC-459F4.3	ENSG00000267575	lincRNA	chr19	27793463	27918863	LINC02987	ENSG00000267575	lncRNA
CTC-467M3.1	20.749311037995	0.0353705950308985	0.384713325457297	0.0919401348753764	0.926745603466233	0.974735299287206	CTC-467M3.1	ENSG00000245864	antisense	chr5	88676218	88722831	MEF2C-AS2	ENSG00000245864	lncRNA
CTC-501O10.1	121.118343883802	0.319489914262632	0.162640077370242	1.96439843996956	0.0494839036227387	0.248430710926854	CTC-501O10.1	ENSG00000267440	lincRNA	chr17	43680273	43705884	LINC02594	ENSG00000267440	lncRNA
CTC-523E23.4	113.436601205495	-0.283841040810401	0.186315749264046	-1.52344094329966	0.127648425198798	0.391413464816264	CTC-523E23.4	ENSG00000267767	lincRNA	chr19	34788582	34832869	LINC01801	ENSG00000267767	lncRNA
CTC-523E23.5	406.431013798852	-0.201133140414449	0.115091968261604	-1.74758624300589	0.0805356991993705	0.315272355795994	CTC-523E23.5	ENSG00000269086	lincRNA	chr19	34837889	34855304	LINC02965	ENSG00000269086	lncRNA
CTC-534A2.2	248.287550137197	0.564930368383834	0.185253057964127	3.04950630554897	0.00229217821226631	0.0466392631137253	CTC-534A2.2	ENSG00000253251	protein_coding	chr5	65624765	65630891	SHLD3	ENSG00000253251	protein_coding
CTC-543D15.8	58.4601591198866	0.229346650160109	0.151515707982581	1.51368233177827	0.130106428205092	0.395040475015567	CTC-543D15.8	ENSG00000278611	lincRNA	chr19	9538733	9539734	ZNF426-DT	ENSG00000278611	lncRNA
CTC-548K16.1	70.0871616404078	0.11735521442723	0.188375156973595	0.622986684192546	0.533293272246537	0.776487915595582	CTC-548K16.1	ENSG00000267147	lincRNA	chr19	14333743	14343916	LINC01842	ENSG00000267147	lncRNA
CTC-548K16.2	54.6599394076464	0.319809014311771	0.23467192934231	1.36279194195942	0.172948091414938	0.456882089125668	CTC-548K16.2	ENSG00000266913	lincRNA	chr19	14305458	14370196	LINC01841	ENSG00000266913	lncRNA
CTC-550B14.7	171.708134004782	0.125360776563266	0.179374021877878	0.698879220362328	0.484627514637729	0.74192826138838	CTC-550B14.7	ENSG00000267265	antisense	chr19	55006193	55048086	GP6-AS1	ENSG00000267265	lncRNA
CTC-559E9.1	458.227745363476	-0.0246557761877473	0.139684043696831	-0.176511042601688	0.859892474141854	0.945275932874713	CTC-559E9.1	ENSG00000266904	lincRNA	chr19	19757366	19776423	LINC00663	ENSG00000266904	lncRNA
CTC-756D1.2	43.6877190176217	0.225673158285129	0.209013751025423	1.0797048384519	0.280273638630079	0.580096478001795	CTC-756D1.2	ENSG00000253390	lincRNA	chr8	23458601	23484971	ENTPD4-DT	ENSG00000253390	lncRNA
CTC1	9106.79195053378	-0.168195094270202	0.11189860675106	-1.50310266726006	0.132812571127677	0.399594802506988	CTC1	ENSG00000178971	protein_coding	chr17	8224821	8248044	CTC1	ENSG00000178971	protein_coding
CTCF	3209.30272841648	-0.106622215925081	0.0703163714463261	-1.51632135919397	0.129438113316606	0.393946185521742	CTCF	ENSG00000102974	protein_coding	chr16	67562407	67639183	CTCF	ENSG00000102974	protein_coding
CTCFL	233.943466050507	0.242556858405485	0.156614677864002	1.54874920865407	0.121442019567811	0.382051479819818	CTCFL	ENSG00000124092	protein_coding	chr20	57495966	57525652	CTCFL	ENSG00000124092	protein_coding
CTD-2006C1.2	394.232794860804	-0.0349218260770962	0.114289271331377	-0.305556467989386	0.75994236959447	0.900319317221456	CTD-2006C1.2	ENSG00000219665	processed_transcript	chr19	11987617	12046275	ZNF433-AS1	ENSG00000219665	lncRNA
CTD-2008P7.9	173.851231754459	0.169031021833176	0.130247130764666	1.29777155812043	0.194365845812455	0.484037851782595	CTD-2008P7.9	ENSG00000267259	lincRNA	chr17	28232590	28235281	ERVE-1	ENSG00000267259	lncRNA
CTD-2010I22.2	86.2651899786901	0.0862730309773821	0.188775078155416	0.457014939791758	0.647660307286976	0.845700957621023	CTD-2010I22.2	ENSG00000248391	lincRNA	chr5	29380296	29395981	LINC02064	ENSG00000248391	lncRNA
CTD-2013N24.2	101.881338121277	0.865507841651601	0.195873465896907	4.41870897463539	9.9292243706962e-06	0.00177756207454929	CTD-2013N24.2	ENSG00000244513	antisense	chr3	69013941	69056622	EOGT-DT	ENSG00000244513	lncRNA
CTD-2015H6.3	47.5539322747686	-0.408331865879359	0.222050520667754	-1.83891424641301	0.0659278000401975	0.287658265379158	CTD-2015H6.3	ENSG00000249042	antisense	chr5	80482293	80488063	FAM151B-DT	ENSG00000249042	lncRNA
CTD-2020K17.1	1518.75638211095	-0.170185402630843	0.165750124872388	-1.02675882001217	0.304534044541449	0.603424214898346	CTD-2020K17.1	ENSG00000267121	antisense	chr17	45190931	45222222	FMNL1-DT	ENSG00000267121	lncRNA
CTD-2020K17.3	556.37081431495	0.202059656402975	0.125815427465168	1.60600063500889	0.108273770433107	0.363846544282455	CTD-2020K17.3	ENSG00000233175	antisense	chr17	45238028	45241734	FMNL1-AS1	ENSG00000233175	lncRNA
CTD-2047H16.4	453.642411816338	0.295807348920655	0.213165663169753	1.38768760654051	0.165232191528952	0.446353050786012	CTD-2047H16.4	ENSG00000263069	antisense	chr17	80351828	80415168	RNF213-AS1	ENSG00000263069	lncRNA
CTD-2117L12.1	111.261156303669	0.0209167771373303	0.138430480263795	0.151099505668629	0.879897222443024	0.954742143652086	CTD-2117L12.1	ENSG00000250127	lincRNA	chr5	58541567	58558243	LINC02108	ENSG00000250127	lncRNA
CTD-2118P12.1	45.8151975389027	0.25997711043309	0.19770745046841	1.31495859067097	0.18852381973301	0.477598023611604	CTD-2118P12.1	ENSG00000259786	lincRNA	chr5	29143503	29217115	LINC02109	ENSG00000259786	lncRNA
CTD-2135D7.4	55.0839033964211	-0.0548715088671227	0.169869759960424	-0.323021053776178	0.74667929745648	0.894481361938995	CTD-2135D7.4	ENSG00000261856	lincRNA	chr16	14018880	14021077	LINC02186	ENSG00000261856	lncRNA
CTD-2143L24.1	70.0354728737744	0.336581925293993	0.267509475350605	1.25820562001723	0.208317403012284	0.501342445306969	CTD-2143L24.1	ENSG00000249781	lincRNA	chr5	9641305	9903826	LINC02112	ENSG00000249781	lncRNA
CTD-2147F2.1	22.6773944853298	-0.112700054623607	0.30518039079434	-0.369289961030148	0.711911607504533	0.878235238354648	CTD-2147F2.1	ENSG00000259485	lincRNA	chr15	97295881	97432094	LINC02253	ENSG00000259485	lncRNA
CTD-2154B17.4	28.4440396829502	0.127821795642412	0.236035958381031	0.541535266571843	0.588138696509394	0.812040095565798	CTD-2154B17.4	ENSG00000272324	antisense	chr5	10761065	10770294	DAP-DT	ENSG00000272324	lncRNA
CTD-2175A23.1	19.3867779770145	0.492657584297928	0.295635665829431	1.66643487657599	0.0956268290840273	0.342441617439375	CTD-2175A23.1	ENSG00000249899	antisense	chr5	52932419	52990278	ITGA2-AS1	ENSG00000249899	lncRNA
CTD-2185K10.1	50.1417662314571	0.105212192246011	0.163807653738839	0.642291064212132	0.520684215109897	0.76771252402145	CTD-2185K10.1	ENSG00000243295	lincRNA	chr3	59065150	59119509	CFAP20DC-DT	ENSG00000243295	lncRNA
CTD-2186M15.3	29.52917912371	0.682100948902814	0.318462695983226	2.14185509796331	0.0322051440790036	0.201128152329549	CTD-2186M15.3	ENSG00000272086	lincRNA	chr5	32174471	32175272	GOLPH3-DT	ENSG00000272086	lncRNA
CTD-2194L12.2	47.1453583644049	0.315515055716055	0.193854606693856	1.62758606100257	0.103612686709524	0.355513269672025	CTD-2194L12.2	ENSG00000248539	lincRNA	chr5	37899363	37920869	LINC02117	ENSG00000248539	lncRNA
CTD-2201E18.3	435.378470228558	-0.530221663159754	0.17603097346541	-3.01209300114415	0.00259453095809553	0.0499317482885485	CTD-2201E18.3	ENSG00000177738	sense_overlapping	chr5	43014414	43067419	ANXA2R-OT1	ENSG00000177738	lncRNA
CTD-2201I18.1	322.867926997876	0.137177407303422	0.13176424215039	1.04108220154944	0.297837399236259	0.597046530528703	CTD-2201I18.1	ENSG00000249825	antisense	chr5	80052374	80083654	THBS4-AS1	ENSG00000249825	lncRNA
CTD-2213F21.2	58.8022169650651	-0.0746362628946026	0.197771696443227	-0.377385966935001	0.705886794024754	0.875532846202395	CTD-2213F21.2	ENSG00000250365	antisense	chr14	31420286	31452883	HEATR5A-DT	ENSG00000250365	lncRNA
CTD-2228K2.7	290.58245135023	-0.072330565448931	0.364266064338897	-0.198565204200954	0.842602874584376	0.937876941664333	CTD-2228K2.7	ENSG00000225138	processed_transcript	chr5	473236	480884	SLC9A3-AS1	ENSG00000225138	lncRNA
CTD-2246P4.1	269.318252025067	0.208969924319932	0.113691096697297	1.838050035495	0.0660550326885221	0.287868227113451	CTD-2246P4.1	ENSG00000267065	lincRNA	chr17	76799044	76807102	LINC02080	ENSG00000267065	lncRNA
CTD-2269F5.1	24.4917195123021	-0.556723373100075	0.307150840399516	-1.81254061481953	0.0699027042476194	0.294519696248299	CTD-2269F5.1	ENSG00000250320	antisense	chr5	84384427	84490765	EDIL3-DT	ENSG00000250320	lncRNA
CTD-2270P14.1	1391.58175086083	0.130227171224484	0.105704924269489	1.23198774441649	0.21795366222848	0.513903068863394	CTD-2270P14.1	ENSG00000260565	processed_transcript	chr16	2660349	2673444	ERVK13-1	ENSG00000260565	lncRNA
CTD-2284J15.1	154.168058428415	0.188389996495393	0.0977448665410717	1.92736460912996	0.0539342069279949	0.259820040692166	CTD-2284J15.1	ENSG00000254231	processed_transcript	chr8	86333274	86343314	WWP1-AS1	ENSG00000254231	lncRNA
CTD-2296D1.5	60.013287037446	0.244228088593215	0.145106136267364	1.68309965984633	0.0923558003373901	0.33681920576083	CTD-2296D1.5	ENSG00000223597	lincRNA	chr5	7373117	7379790	LINC02142	ENSG00000223597	lncRNA
CTD-2298J14.2	71.8052285689591	0.21684641160835	0.183644152268035	1.18079671435361	0.237683489644347	0.537291762099779	CTD-2298J14.2	ENSG00000258636	lincRNA	chr14	41587861	41604856	LRFN5-DT	ENSG00000258636	lncRNA
CTD-2303H24.2	522.606188392026	-0.514573899987925	0.322806683974456	-1.59406209825768	0.110922126976771	0.367633756682008	CTD-2303H24.2	ENSG00000273018	processed_transcript	chr17	18511221	18551705	FAM106A	ENSG00000273018	lncRNA
CTD-2315E11.1	87.2455272230083	0.31437166189479	0.174046889507462	1.80624694175481	0.0708797755302713	0.296374694344152	CTD-2315E11.1	ENSG00000259685	lincRNA	chr15	90102649	90133445	IDH2-DT	ENSG00000259685	lncRNA
CTD-2319I12.2	90.1207558853069	0.275785138902478	0.127335254124321	2.16581920536493	0.030325005161562	0.194745569641302	CTD-2319I12.2	ENSG00000267416	lincRNA	chr17	60079309	60088695	HEATR6-DT	ENSG00000267416	lncRNA
CTD-2336O2.1	398.397207307106	0.349113156953159	0.25501772588533	1.36897604172872	0.171006764081265	0.453916413712225	CTD-2336O2.1	ENSG00000253982	antisense	chr8	1761990	1764502	CLN8-AS1	ENSG00000253982	lncRNA
CTD-2341M24.1	194.533415986402	-0.127730767607889	0.124142257071803	-1.02890643863524	0.303523642500139	0.602507735937614	CTD-2341M24.1	ENSG00000258733	lincRNA	chr14	85934710	86129778	LINC02328	ENSG00000258733	lncRNA
CTD-2354A18.1	64.3887056578455	0.174500967982342	0.172348823805733	1.01248714165311	0.311305191641015	0.609589921146005	CTD-2354A18.1	ENSG00000261780	processed_transcript	chr18	73324941	73349878	LINC02582	ENSG00000261780	lncRNA
CTD-2357A8.3	47.2982730269848	-0.160445813036	0.187882148613562	-0.853970503424497	0.39312133300183	0.676047055252759	CTD-2357A8.3	ENSG00000267123	lincRNA	chr17	78617389	78632057	SCAT1	ENSG00000267123	lncRNA
CTD-2366F13.1	156.237812462829	-0.116173014318606	0.131095132277869	-0.886173363572081	0.375524114738913	0.661657205770488	CTD-2366F13.1	ENSG00000247796	antisense	chr5	53109842	53115126	MOCS2-DT	ENSG00000247796	lncRNA
CTD-2506J14.1	175.07085602564	-0.228713188178522	0.156457960975109	-1.4618187962638	0.143790871925199	0.415815977490677	CTD-2506J14.1	ENSG00000246084	lincRNA	chr14	97458816	97581601	LINC02325	ENSG00000246084	lncRNA
CTD-2509G16.2	119.976697629476	0.203482344237489	0.143315865446881	1.41981729380065	0.155660878891317	0.433369606013121	CTD-2509G16.2	ENSG00000255002	lincRNA	chr14	65212893	65222347	LINC02324	ENSG00000255002	lncRNA
CTD-2516F10.2	137.398125956347	0.698618718154802	0.250668501359034	2.7870223596788	0.00531948084615383	0.0735760118120734	CTD-2516F10.2	ENSG00000251364	antisense	chr11	7427266	7512515	SYT9-AS1	ENSG00000251364	lncRNA
CTD-2521M24.5	41.7365331162617	0.0903735719953295	0.206027837085428	0.438647385099989	0.660917056677726	0.853170402846027	CTD-2521M24.5	ENSG00000269720	lincRNA	chr19	17391429	17392284	CCDC194	ENSG00000269720	protein_coding
CTD-2527I21.7	114.239575664077	0.163981471313705	0.122036551170081	1.34370784606299	0.179042879152068	0.465318056621412	CTD-2527I21.7	ENSG00000269303	antisense	chr19	34998233	35000170	GRAMD1A-AS1	ENSG00000269303	lncRNA
CTD-2530N21.4	48.2977267203143	0.0246831476748977	0.223841310667795	0.110270743149508	0.912194659322627	0.967885427730086	CTD-2530N21.4	ENSG00000254064	antisense	chr8	22254576	22275162	PIWIL2-DT	ENSG00000254064	lncRNA
CTD-2547G23.4	295.920319502476	-0.0141639102762773	0.127734373567925	-0.110885659675196	0.911707017390697	0.967777250396248	CTD-2547G23.4	ENSG00000274925	lincRNA	chr16	25257952	25261066	ZKSCAN2-DT	ENSG00000274925	lncRNA
CTD-2547L16.1	63.7603186946534	-0.20520287039682	0.186181194633765	-1.10216754597838	0.270388838393986	0.569501273342993	CTD-2547L16.1	ENSG00000245281	antisense	chr8	18084868	18096394	ASAH1-AS1	ENSG00000245281	lncRNA
CTD-2562J15.6	28.7828487475367	0.17816532612591	0.251792766502277	0.707587150341346	0.479201674800241	0.73812412382861	CTD-2562J15.6	ENSG00000267275	antisense	chr19	16283359	16324514	KLF2-DT	ENSG00000267275	lncRNA
CTD-2574D22.2	94.1381081193954	0.0662762054494935	0.1253710258495	0.52864052918458	0.597054839450234	0.816928368423464	CTD-2574D22.2	ENSG00000247735	antisense	chr16	29926836	29928933	KCTD13-DT	ENSG00000247735	lncRNA
CTD-2575K13.6	283.299992571757	-0.129064866811184	0.214958754807175	-0.600416888937412	0.548228434951997	0.786717198427793	CTD-2575K13.6	ENSG00000268041	transcribed_unprocessed_pseudogene	chr19	41908519	41910097	ERFL	ENSG00000268041	protein_coding
CTD-2616J11.16	31.6318869127117	0.116090635432145	0.207442824544001	0.559627143948386	0.575733786217481	0.804404141745206	CTD-2616J11.16	ENSG00000267905	antisense	chr19	51340695	51344117	VSIG10L-AS1	ENSG00000267905	lncRNA
CTD-2619J13.14	573.211547348034	-0.195097201570029	0.150100542724118	-1.29977678980557	0.193677482704638	0.483074606931733	CTD-2619J13.14	ENSG00000232098	lincRNA	chr19	58404238	58408484	ZNF584-DT	ENSG00000232098	lncRNA
CTD-2630F21.1	158.169970353173	-0.012925798752357	0.116361899891752	-0.111082740694174	0.911550734962514	0.96774480178478	CTD-2630F21.1	ENSG00000267309	antisense	chr19	36489649	36491040	ZNF566-AS1	ENSG00000267309	lncRNA
CTD-2651B20.3	102.347795830991	0.0933631269463989	0.139806336981249	0.667803255291073	0.504259188358097	0.755723823043554	CTD-2651B20.3	ENSG00000259520	antisense	chr15	45251580	45279251	SLC28A2-AS1	ENSG00000259520	lncRNA
CTD-3035D6.2	19.5610120421138	-0.0402933922729503	0.303030903675865	-0.132967930940964	0.894218742651045	0.960783830035509	CTD-3035D6.2	ENSG00000258884	lincRNA	chr14	90822365	90828128	LINC02321	ENSG00000258884	lncRNA
CTD-3074O7.5	81.7559762497524	0.456926434575026	0.223218608525113	2.04699078447852	0.04065898938266	0.225431379780239	CTD-3074O7.5	ENSG00000255517	antisense	chr11	66473490	66480233	DPP3-DT	ENSG00000255517	lncRNA
CTD-3131K8.2	223.873434307626	0.141999009748578	0.149808417293264	0.947870702556066	0.343195281421753	0.635274719234419	CTD-3131K8.2	ENSG00000269439	lincRNA	chr19	17488990	17511889	PGLS-DT	ENSG00000269439	lncRNA
CTD-3138B18.5	279.449581173023	-0.236672672080672	0.122338942196958	-1.93456529728404	0.0530436619640064	0.25729685557588	CTD-3138B18.5	ENSG00000268516	antisense	chr19	58257270	58278808	ZNF8-DT	ENSG00000268516	lncRNA
CTD-3184A7.4	1151.01681501712	0.175582023044062	0.232254102697885	0.75599105033877	0.449654561581284	0.718936751949471	CTD-3184A7.4	ENSG00000232442	antisense	chr20	63627227	63628824	MHENCR	ENSG00000232442	lncRNA
CTD-3187F8.11	64.0848864495985	0.259492829359435	0.140376880668299	1.84854392065171	0.0645236967821234	0.285028885504511	CTD-3187F8.11	ENSG00000268318	lincRNA	chr19	51271266	51281234	LINC01872	ENSG00000268318	lncRNA
CTD-3252C9.4	210.670874445884	0.0619756158414375	0.12345670625316	0.502002829350966	0.615665530742941	0.828072242827907	CTD-3252C9.4	ENSG00000267519	lincRNA	chr19	13834516	13836289	MIR23AHG	ENSG00000267519	lncRNA
CTDNEP1	3517.4761013626	-0.0655295470819429	0.192471138675767	-0.340464277048481	0.733506920410458	0.88829575321049	CTDNEP1	ENSG00000175826	protein_coding	chr17	7243591	7252491	CTDNEP1	ENSG00000175826	protein_coding
CTDP1	1370.53742731895	-0.167032348814009	0.17589605011448	-0.949608298226696	0.342311320413686	0.634762938303651	CTDP1	ENSG00000060069	protein_coding	chr18	79679801	79756623	CTDP1	ENSG00000060069	protein_coding
CTDSP1	4838.15075498458	-0.162573799877778	0.213419683516755	-0.761756353485621	0.446205434605194	0.716985197849142	CTDSP1	ENSG00000144579	protein_coding	chr2	218398256	218405941	CTDSP1	ENSG00000144579	protein_coding
CTDSP2	11784.4776991613	-0.298004144090524	0.188690637684653	-1.57932660436794	0.114261162596829	0.372688415281443	CTDSP2	ENSG00000175215	protein_coding	chr12	57819927	57846739	CTDSP2	ENSG00000175215	protein_coding
CTDSPL2	2440.47224609721	0.332695287474333	0.150703898148314	2.20760903707291	0.027271538633188	0.184047023142853	CTDSPL2	ENSG00000137770	protein_coding	chr15	44427234	44529038	CTDSPL2	ENSG00000137770	protein_coding
CTH	54.7338280155766	-0.10801117483498	0.280340276191865	-0.385285968545801	0.700025556117155	0.872855116323198	CTH	ENSG00000116761	protein_coding	chr1	70411218	70439851	CTH	ENSG00000116761	protein_coding
CTLA4	1193.4947695805	0.253266371621428	0.148433384551391	1.70626286254183	0.0879591492516139	0.328507768902783	CTLA4	ENSG00000163599	protein_coding	chr2	203867786	203873960	CTLA4	ENSG00000163599	protein_coding
CTNNA1	519.576640970108	-0.183791253277215	0.190217262484676	-0.966217528716785	0.333935343480406	0.628301367520428	CTNNA1	ENSG00000044115	protein_coding	chr5	138610967	138935034	CTNNA1	ENSG00000044115	protein_coding
CTNNAL1	61.3222139926277	-0.436316383473839	0.273397297515041	-1.59590598531734	0.110509785029562	0.366841019904084	CTNNAL1	ENSG00000119326	protein_coding	chr9	108942569	109013529	CTNNAL1	ENSG00000119326	protein_coding
CTNNB1	4548.53304619255	0.0681629515075796	0.0734935628258072	0.92746832357465	0.353683430970527	0.643298822937179	CTNNB1	ENSG00000168036	protein_coding	chr3	41194837	41260096	CTNNB1	ENSG00000168036	protein_coding
CTNNBIP1	498.146083376545	0.103058555908456	0.217989858927486	0.472767661833014	0.636378947807331	0.838651872897882	CTNNBIP1	ENSG00000178585	protein_coding	chr1	9848276	9910336	CTNNBIP1	ENSG00000178585	protein_coding
CTNNBL1	1281.18181956358	-0.172796056347917	0.147671409575853	-1.1701388701051	0.241945088290365	0.54132921891037	CTNNBL1	ENSG00000132792	protein_coding	chr20	37693955	37872129	CTNNBL1	ENSG00000132792	protein_coding
CTNND1	604.034354280109	0.0680577678181809	0.102429867233696	0.664432842257868	0.506413318628426	0.756671142624538	CTNND1	ENSG00000198561	protein_coding	chr11	57753243	57819546	CTNND1	ENSG00000198561	protein_coding
CTNS	302.928069314656	-0.215289439975262	0.131865433702974	-1.63264499216831	0.102543682757975	0.353718268799502	CTNS	ENSG00000040531	protein_coding	chr17	3636468	3661542	CTNS	ENSG00000040531	protein_coding
