baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
GLUL	30957.0933157919	-0.048198095027584	0.118198495891131	-0.407772490370586	0.683440711947332	0.999182681160064	GLUL	ENSG00000135821	protein_coding	chr1	182381704	182392206	GLUL	ENSG00000135821	protein_coding
GLYAT	114.455943193307	-0.0175897543152412	0.129958120746479	-0.135349404979125	0.892335624900993	0.999182681160064	GLYAT	ENSG00000149124	protein_coding	chr11	58640426	58731974	GLYAT	ENSG00000149124	protein_coding
GLYCTK	431.403248650758	-0.0598181864636786	0.108342939744873	-0.552118916142934	0.580866882656538	0.999182681160064	GLYCTK	ENSG00000168237	protein_coding	chr3	52287089	52293476	GLYCTK	ENSG00000168237	protein_coding
GLYCTK-AS1	15.2406749747874	0.149339016683175	0.409944674790537	0.364290661317848	0.715640972680207	0.999182681160064	GLYCTK-AS1	ENSG00000242797	processed_transcript	chr3	52288580	52299067	GLYCTK-AS1	ENSG00000242797	lncRNA
GLYR1	4412.88756707581	-0.0608875010662407	0.104802426915062	-0.580974151634748	0.561257874664074	0.999182681160064	GLYR1	ENSG00000140632	protein_coding	chr16	4803203	4847342	GLYR1	ENSG00000140632	protein_coding
GM2A	6141.06597616932	-0.0333807258549274	0.148054313165888	-0.225462704470662	0.821619335966866	0.999182681160064	GM2A	ENSG00000196743	protein_coding	chr5	151212150	151270440	GM2A	ENSG00000196743	protein_coding
GMCL1	509.262002482369	-0.093630104441657	0.118298591443594	-0.791472690410694	0.428668206421115	0.999182681160064	GMCL1	ENSG00000087338	protein_coding	chr2	69829642	69881396	GMCL1	ENSG00000087338	protein_coding
GMDS	622.223621863951	-0.0944412417332583	0.108561414648811	-0.869933779315328	0.384336594116433	0.999182681160064	GMDS	ENSG00000112699	protein_coding	chr6	1623806	2245692	GMDS	ENSG00000112699	protein_coding
GMDS-AS1	400.513879903696	-0.0763365933421915	0.119275832295517	-0.640000508678576	0.522172268681358	0.999182681160064	GMDS-AS1	ENSG00000250903	lincRNA	chr6	2245748	2482022	GMDS-DT	ENSG00000250903	lncRNA
GMEB1	1405.56065199926	-0.120952465752319	0.099870593667769	-1.21109188711425	0.225860190362159	0.999182681160064	GMEB1	ENSG00000162419	protein_coding	chr1	28668732	28719353	GMEB1	ENSG00000162419	protein_coding
GMEB2	1152.88440360416	-0.169951988842961	0.112929481320173	-1.50493907220844	0.132339741776623	0.999182681160064	GMEB2	ENSG00000101216	protein_coding	chr20	63587602	63627041	GMEB2	ENSG00000101216	protein_coding
GMFB	2900.24478864153	-0.0732174132982506	0.118630657929495	-0.617187956099554	0.53711075882346	0.999182681160064	GMFB	ENSG00000197045	protein_coding	chr14	54474484	54489196	GMFB	ENSG00000197045	protein_coding
GMFG	6986.04585982129	0.199222667875711	0.107162704278654	1.85906719335559	0.0630176147156512	0.999182681160064	GMFG	ENSG00000130755	protein_coding	chr19	39328353	39342372	GMFG	ENSG00000130755	protein_coding
GMIP	8178.43968646499	-0.0840396892500294	0.104795499896065	-0.801939867011268	0.422587743353546	0.999182681160064	GMIP	ENSG00000089639	protein_coding	chr19	19629476	19643667	GMIP	ENSG00000089639	protein_coding
GMNN	83.6412719113565	0.0153839742701253	0.17239715961753	0.0892356597072439	0.928894626061953	0.999182681160064	GMNN	ENSG00000112312	protein_coding	chr6	24774931	24786099	GMNN	ENSG00000112312	protein_coding
GMPPA	1265.58888413868	0.0905489094292124	0.102524693082771	0.883191226489308	0.377132961090941	0.999182681160064	GMPPA	ENSG00000144591	protein_coding	chr2	219498867	219506989	GMPPA	ENSG00000144591	protein_coding
GMPPB	726.218220147883	0.0567411678785166	0.115966016743395	0.489291341307957	0.624635450291232	0.999182681160064	GMPPB	ENSG00000173540	protein_coding	chr3	49716844	49723951	GMPPB	ENSG00000173540	protein_coding
GMPR	1517.28903173108	-0.135034518925693	0.226676709474207	-0.595714130661749	0.55136621664229	0.999182681160064	GMPR	ENSG00000137198	protein_coding	chr6	16238580	16295549	GMPR	ENSG00000137198	protein_coding
GMPR2	2114.9224289468	0.00445042734124047	0.126522991685133	0.0351748506889237	0.971940316060799	0.99929414250583	GMPR2	ENSG00000100938	protein_coding	chr14	24232422	24239242	GMPR2	ENSG00000100938	protein_coding
GMPS	1336.63570907109	0.00837255535117316	0.0666412773308623	0.125636177554114	0.900019924295723	0.999182681160064	GMPS	ENSG00000163655	protein_coding	chr3	155870536	155944026	GMPS	ENSG00000163655	protein_coding
GNA11	380.829955412933	-0.212116627352309	0.168206399655432	-1.2610496853082	0.207290946694015	0.999182681160064	GNA11	ENSG00000088256	protein_coding	chr19	3094410	3124004	GNA11	ENSG00000088256	protein_coding
GNA12	2746.48053133376	-0.0559572570006861	0.118145400682962	-0.473630430615279	0.635763471355322	0.999182681160064	GNA12	ENSG00000146535	protein_coding	chr7	2728112	2844324	GNA12	ENSG00000146535	protein_coding
GNA13	5374.22568055625	0.0502929323600365	0.17532137199475	0.28686138938921	0.774218455319607	0.999182681160064	GNA13	ENSG00000120063	protein_coding	chr17	65010715	65056839	GNA13	ENSG00000120063	protein_coding
GNA15	3121.26348055023	0.0631521256102166	0.108516808829421	0.581957083805204	0.560595588586731	0.999182681160064	GNA15	ENSG00000060558	protein_coding	chr19	3136193	3163769	GNA15	ENSG00000060558	protein_coding
GNAI2	51581.1498001807	0.0517794088216817	0.0949090578201612	0.545568673959404	0.585362462540309	0.999182681160064	GNAI2	ENSG00000114353	protein_coding	chr3	50226292	50259355	GNAI2	ENSG00000114353	protein_coding
GNAI3	4316.4264731364	0.0894510934004808	0.118860707019717	0.752570766600291	0.451707890019529	0.999182681160064	GNAI3	ENSG00000065135	protein_coding	chr1	109548611	109618321	GNAI3	ENSG00000065135	protein_coding
GNAQ	5721.78056650792	0.014784366396573	0.100736034195926	0.146763434897767	0.883318746818568	0.999182681160064	GNAQ	ENSG00000156052	protein_coding	chr9	77716087	78031458	GNAQ	ENSG00000156052	protein_coding
GNAS	37859.4751317084	-0.182095515321631	0.142263348820168	-1.27998895591734	0.200549020083449	0.999182681160064	GNAS	ENSG00000087460	protein_coding	chr20	58839718	58911192	GNAS	ENSG00000087460	protein_coding
GNAZ	3171.15866337276	0.118340288876105	0.233727589202478	0.506317158705586	0.61263401933481	0.999182681160064	GNAZ	ENSG00000128266	protein_coding	chr22	23070361	23125037	GNAZ	ENSG00000128266	protein_coding
GNB1	16518.8664318369	-0.072392860170213	0.0916033447003567	-0.790286210694784	0.429360638015652	0.999182681160064	GNB1	ENSG00000078369	protein_coding	chr1	1785285	1891117	GNB1	ENSG00000078369	protein_coding
GNB1L	121.841325920997	0.188000453889206	0.162844602935286	1.15447764617607	0.248304397994648	0.999182681160064	GNB1L	ENSG00000185838	protein_coding	chr22	19783224	19854939	GNB1L	ENSG00000185838	protein_coding
GNB2	12473.1562671749	0.0337961409678748	0.119175853331048	0.283582118552117	0.776730642105262	0.999182681160064	GNB2	ENSG00000172354	protein_coding	chr7	100673531	100679174	GNB2	ENSG00000172354	protein_coding
GNB2L1	45419.039084439	0.140621351281492	0.125297957660899	1.12229563758783	0.26173676038948	0.999182681160064	GNB2L1	ENSG00000204628	protein_coding	chr5	181236909	181248096	RACK1	ENSG00000204628	protein_coding
GNB4	2717.01148690066	0.0960143504595247	0.134940939830511	0.711528692331036	0.47675667725542	0.999182681160064	GNB4	ENSG00000114450	protein_coding	chr3	179396089	179451590	GNB4	ENSG00000114450	protein_coding
GNB5	1561.43169218867	-0.232081176282486	0.233180137038783	-0.995287073889516	0.31959666270861	0.999182681160064	GNB5	ENSG00000069966	protein_coding	chr15	52115105	52191369	GNB5	ENSG00000069966	protein_coding
GNE	993.173630718786	-0.126013646366537	0.12929898662422	-0.974591136841387	0.329763111823156	0.999182681160064	GNE	ENSG00000159921	protein_coding	chr9	36214441	36277056	GNE	ENSG00000159921	protein_coding
GNG10	1297.98365676428	0.0071714571342409	0.152644958421815	0.0469812904951861	0.962528139082842	0.99929414250583	GNG10	ENSG00000242616	protein_coding	chr9	111661335	111670246	GNG10	ENSG00000242616	protein_coding
GNG11	6012.51393448774	-0.04431032473806	0.245124156830725	-0.180766862438039	0.856550574506025	0.999182681160064	GNG11	ENSG00000127920	protein_coding	chr7	93921699	93928610	GNG11	ENSG00000127920	protein_coding
GNG2	3432.42418514285	0.269612250099474	0.152297261157142	1.77030268339025	0.0766767313032513	0.999182681160064	GNG2	ENSG00000186469	protein_coding	chr14	51826195	51979342	GNG2	ENSG00000186469	protein_coding
GNG3	27.7879453218366	-0.0079976933154511	0.179955859079515	-0.0444425280530446	0.9645516626355	0.99929414250583	GNG3	ENSG00000162188	protein_coding	chr11	62707658	62709201	GNG3	ENSG00000162188	protein_coding
GNG5	3838.22939477725	0.210121853645602	0.122372465720825	1.71706807089239	0.0859667352439768	0.999182681160064	GNG5	ENSG00000174021	protein_coding	chr1	84498325	84506565	GNG5	ENSG00000174021	protein_coding
GNG7	401.433270857027	0.0453210419109904	0.14017124459965	0.323326243128069	0.746448181294417	0.999182681160064	GNG7	ENSG00000176533	protein_coding	chr19	2511219	2702709	GNG7	ENSG00000176533	protein_coding
GNG8	19.0946903228257	0.402313744230677	0.395604661885108	1.01695905784729	0.30917290662315	0.999182681160064	GNG8	ENSG00000167414	protein_coding	chr19	46634076	46634685	GNG8	ENSG00000167414	protein_coding
GNGT2	339.379466229672	0.193653826770418	0.140037081109344	1.38287534441831	0.166703091472843	0.999182681160064	GNGT2	ENSG00000167083	protein_coding	chr17	49202791	49210574	GNGT2	ENSG00000167083	protein_coding
GNL1	1754.49103256593	-0.106765172623467	0.116487615875219	-0.91653667921089	0.359385478525362	0.999182681160064	GNL1	ENSG00000204590	protein_coding	chr6	30541377	30557174	GNL1	ENSG00000204590	protein_coding
GNL2	1441.70292011379	0.0338472160259921	0.143287401346474	0.23621906537441	0.813262686060081	0.999182681160064	GNL2	ENSG00000134697	protein_coding	chr1	37566816	37595935	GNL2	ENSG00000134697	protein_coding
GNL3	953.357486599214	-0.00810040436279438	0.108258304381793	-0.0748247851197338	0.940354121418678	0.999182681160064	GNL3	ENSG00000163938	protein_coding	chr3	52681156	52694492	GNL3	ENSG00000163938	protein_coding
GNLY	452.642188669723	-0.85527924474037	0.448527792283978	-1.90685897162614	0.0565388523656687	0.999182681160064	GNLY	ENSG00000115523	protein_coding	chr2	85685175	85698854	GNLY	ENSG00000115523	protein_coding
GNMT	111.844389210028	0.0315974887406067	0.179037684243753	0.176485128670386	0.859912830912621	0.999182681160064	GNMT	ENSG00000124713	protein_coding	chr6	42960758	42963880	GNMT	ENSG00000124713	protein_coding
GNPAT	1367.37991955494	0.135741803733348	0.123353088521854	1.10043295518538	0.271143526352216	0.999182681160064	GNPAT	ENSG00000116906	protein_coding	chr1	231241207	231277973	GNPAT	ENSG00000116906	protein_coding
GNPDA1	1017.38957622603	0.111711933538177	0.142787368677796	0.782365657219009	0.433999710724841	0.999182681160064	GNPDA1	ENSG00000113552	protein_coding	chr5	141991749	142013041	GNPDA1	ENSG00000113552	protein_coding
GNPDA2	224.893866730772	-0.200644655158808	0.173863262143179	-1.15403710183221	0.248484958280335	0.999182681160064	GNPDA2	ENSG00000163281	protein_coding	chr4	44682200	44726595	GNPDA2	ENSG00000163281	protein_coding
GNPNAT1	312.086755543369	0.118652541424739	0.108618991973546	1.09237380377859	0.274668832473712	0.999182681160064	GNPNAT1	ENSG00000100522	protein_coding	chr14	52775194	52791668	GNPNAT1	ENSG00000100522	protein_coding
GNPTAB	2042.49710772333	-0.061626191878211	0.104309155518741	-0.5908032863629	0.554652232779625	0.999182681160064	GNPTAB	ENSG00000111670	protein_coding	chr12	101745497	101830938	GNPTAB	ENSG00000111670	protein_coding
GNPTG	2373.46150201445	0.0743949628669915	0.110351207057515	0.674165374812957	0.500206180345466	0.999182681160064	GNPTG	ENSG00000090581	protein_coding	chr16	1351923	1364113	GNPTG	ENSG00000090581	protein_coding
GNRH1	51.0038010161048	-0.0845541350035646	0.215328483837641	-0.392675105014526	0.694559460040931	0.999182681160064	GNRH1	ENSG00000147437	protein_coding	chr8	25419260	25424654	GNRH1	ENSG00000147437	protein_coding
GNS	14941.9000502566	-0.108077652603923	0.137067778381544	-0.788497879516778	0.430405538425084	0.999182681160064	GNS	ENSG00000135677	protein_coding	chr12	64713445	64759447	GNS	ENSG00000135677	protein_coding
GOLGA1	814.380694414626	-0.014970525871645	0.116345506495466	-0.128673004420917	0.897616397154238	0.999182681160064	GOLGA1	ENSG00000136935	protein_coding	chr9	124878357	124948492	GOLGA1	ENSG00000136935	protein_coding
GOLGA2	2323.63417204999	-0.0895567393417236	0.115832789400873	-0.773155337145398	0.439430454815834	0.999182681160064	GOLGA2	ENSG00000167110	protein_coding	chr9	128255829	128275995	GOLGA2	ENSG00000167110	protein_coding
GOLGA3	2569.2521063049	-0.167552520986596	0.0784230067762912	-2.13652253176871	0.0326368464329885	0.938881243643456	GOLGA3	ENSG00000090615	protein_coding	chr12	132768909	132828858	GOLGA3	ENSG00000090615	protein_coding
GOLGA4	2690.55850003956	-0.23611725999858	0.149405601240799	-1.58037756307427	0.114020426694129	0.999182681160064	GOLGA4	ENSG00000144674	protein_coding	chr3	37243177	37366751	GOLGA4	ENSG00000144674	protein_coding
GOLGA5	780.477414382693	0.0491999487707693	0.160206826258724	0.307102699177839	0.758765203271852	0.999182681160064	GOLGA5	ENSG00000066455	protein_coding	chr14	92794231	92839963	GOLGA5	ENSG00000066455	protein_coding
GOLGA6L22	181.572700914738	-0.137705409210415	0.136243179594596	-1.01073249773067	0.312144478588096	0.999182681160064	GOLGA6L22	ENSG00000277865	protein_coding	chr15	22458903	22469230	GOLGA6L22	ENSG00000277865	protein_coding
GOLGA7	1964.93741787296	0.0642204033111615	0.143430884782756	0.447744594258282	0.654337533914438	0.999182681160064	GOLGA7	ENSG00000147533	protein_coding	chr8	41490396	41510980	GOLGA7	ENSG00000147533	protein_coding
GOLGA8A	576.236374551146	-0.103039161558005	0.194999902914715	-0.528406219787044	0.597217421471505	0.999182681160064	GOLGA8A	ENSG00000175265	protein_coding	chr15	34379068	34437466	GOLGA8A	ENSG00000175265	protein_coding
GOLGA8B	386.714060080621	-0.178390855111624	0.184890730861071	-0.964844772265347	0.334622566897745	0.999182681160064	GOLGA8B	ENSG00000215252	protein_coding	chr15	34525207	34588503	GOLGA8B	ENSG00000215252	protein_coding
GOLGA8H	78.147317092967	-0.0562293686668558	0.181858008123622	-0.309193800410663	0.757174109568664	0.999182681160064	GOLGA8H	ENSG00000261794	protein_coding	chr15	30604126	30614561	GOLGA8H	ENSG00000261794	protein_coding
GOLGA8N	1178.75537422789	0.0228612978558402	0.139778203199514	0.163554097366732	0.870082182974992	0.999182681160064	GOLGA8N	ENSG00000232653	protein_coding	chr15	32593456	32607310	GOLGA8N	ENSG00000232653	protein_coding
GOLGA8R	96.0173919387257	0.144491340142447	0.204939312232048	0.705044525468316	0.480782527591816	0.999182681160064	GOLGA8R	ENSG00000186399	protein_coding	chr15	30403740	30414162	GOLGA8R	ENSG00000186399	protein_coding
GOLGB1	3540.59229409475	-0.113729688053784	0.125168249882621	-0.908614510152827	0.363553644569063	0.999182681160064	GOLGB1	ENSG00000173230	protein_coding	chr3	121663199	121749767	GOLGB1	ENSG00000173230	protein_coding
GOLIM4	627.32177750886	-0.118331912088524	0.159248679667036	-0.743063693438069	0.457443119407102	0.999182681160064	GOLIM4	ENSG00000173905	protein_coding	chr3	168008677	168095975	GOLIM4	ENSG00000173905	protein_coding
GOLM1	1405.25098291455	-0.483662553457494	0.148605049547822	-3.25468451394614	0.00113518392613986	0.255477269650618	GOLM1	ENSG00000135052	protein_coding	chr9	86026146	86100173	GOLM1	ENSG00000135052	protein_coding
GOLPH3	2834.48256647854	0.0149786206605631	0.150243598912423	0.0996955661937657	0.920586020671046	0.999182681160064	GOLPH3	ENSG00000113384	protein_coding	chr5	32124704	32174350	GOLPH3	ENSG00000113384	protein_coding
GOLPH3L	342.47717411516	-0.0232194310073895	0.122151907790002	-0.190086519543414	0.849241333340277	0.999182681160064	GOLPH3L	ENSG00000143457	protein_coding	chr1	150646225	150697144	GOLPH3L	ENSG00000143457	protein_coding
GOLT1B	576.615495355431	0.0388664338899485	0.198121117051752	0.196175119887881	0.844473101130019	0.999182681160064	GOLT1B	ENSG00000111711	protein_coding	chr12	21501781	21518408	GOLT1B	ENSG00000111711	protein_coding
GON4L	2383.25569454929	-0.111239353702477	0.0756290506323056	-1.4708548206337	0.141330383104327	0.999182681160064	GON4L	ENSG00000116580	protein_coding	chr1	155749662	155859400	GON4L	ENSG00000116580	protein_coding
GOPC	636.96956314373	-0.0714067761050697	0.147821922862387	-0.483059445597558	0.62905352815454	0.999182681160064	GOPC	ENSG00000047932	protein_coding	chr6	117560269	117602542	GOPC	ENSG00000047932	protein_coding
GORAB	254.643113977528	-0.0173424787487399	0.179392122444587	-0.0966735802688152	0.922985621426468	0.999182681160064	GORAB	ENSG00000120370	protein_coding	chr1	170532129	170553446	GORAB	ENSG00000120370	protein_coding
GORASP1	2358.79847218535	-0.0023869443475094	0.110690704824623	-0.0215640902394763	0.982795678704034	0.9993722928136	GORASP1	ENSG00000114745	protein_coding	chr3	39096659	39108363	GORASP1	ENSG00000114745	protein_coding
GORASP2	1758.55141204666	0.0691368309234398	0.119566050750892	0.578231282954071	0.563107981008126	0.999182681160064	GORASP2	ENSG00000115806	protein_coding	chr2	170928464	170967129	GORASP2	ENSG00000115806	protein_coding
GOSR1	1271.2422067428	-0.0906049663752566	0.0902617087897563	-1.00380291476976	0.315473619189753	0.999182681160064	GOSR1	ENSG00000108587	protein_coding	chr17	30477362	30527592	GOSR1	ENSG00000108587	protein_coding
GOSR2	723.692342217009	0.125643636455714	0.13757365398847	0.913282687586705	0.361093885164016	0.999182681160064	GOSR2	ENSG00000108433	protein_coding	chr17	46923117	46967019	GOSR2	ENSG00000108433	protein_coding
GOT1	240.914335564061	-0.151022775933259	0.122932181942379	-1.22850480278668	0.219257527570302	0.999182681160064	GOT1	ENSG00000120053	protein_coding	chr10	99396870	99430624	GOT1	ENSG00000120053	protein_coding
GOT2	870.605298975682	0.0466422730570935	0.111768140677813	0.417312776022162	0.67644964477535	0.999182681160064	GOT2	ENSG00000125166	protein_coding	chr16	58707131	58734357	GOT2	ENSG00000125166	protein_coding
GP1BA	2460.99551843769	0.0787627305221139	0.249755880873059	0.315358862609309	0.752489197297366	0.999182681160064	GP1BA	ENSG00000185245	protein_coding	chr17	4932297	4935030	GP1BA	ENSG00000185245	protein_coding
GP1BB	5535.29835204756	-0.137793387679567	0.319100669800899	-0.431817920550095	0.665873753793084	0.999182681160064	GP1BB	ENSG00000203618	protein_coding	chr22	19722945	19724771	GP1BB	ENSG00000203618	protein_coding
GP5	316.781550097541	0.0664027762639515	0.289761704532985	0.229163396077388	0.818741921265913	0.999182681160064	GP5	ENSG00000178732	protein_coding	chr3	194394821	194398354	GP5	ENSG00000178732	protein_coding
GP6	1820.11688448227	-0.0904623409270552	0.209371805150526	-0.432065534621617	0.665693783249971	0.999182681160064	GP6	ENSG00000088053	protein_coding	chr19	55013705	55038264	GP6	ENSG00000088053	protein_coding
GP9	2703.5560685928	0.0622188228660558	0.297654787032977	0.209030143564137	0.834424707199351	0.999182681160064	GP9	ENSG00000169704	protein_coding	chr3	129060767	129062406	GP9	ENSG00000169704	protein_coding
GPAA1	1702.74904129882	0.102903475383469	0.120722510800475	0.852396746067873	0.393993925558366	0.999182681160064	GPAA1	ENSG00000197858	protein_coding	chr8	144082590	144086216	GPAA1	ENSG00000197858	protein_coding
GPALPP1	837.161145283192	0.108593094000699	0.11688572608037	0.929053509288469	0.352861356228935	0.999182681160064	GPALPP1	ENSG00000133114	protein_coding	chr13	44989529	45037669	GPALPP1	ENSG00000133114	protein_coding
GPANK1	607.077431614925	0.00824372890471217	0.109805296100256	0.0750758770067461	0.940154341006446	0.999182681160064	GPANK1	ENSG00000204438	protein_coding	chr6	31661229	31666283	GPANK1	ENSG00000204438	protein_coding
GPAT3	1139.61317716328	0.255878175606285	0.148156738938968	1.72707753585001	0.0841537394287181	0.999182681160064	GPAT3	ENSG00000138678	protein_coding	chr4	83535914	83605875	GPAT3	ENSG00000138678	protein_coding
GPAT4	3366.22464827581	-0.0374018589211413	0.0707894916024123	-0.528353263662466	0.597254169324575	0.999182681160064	GPAT4	ENSG00000158669	protein_coding	chr8	41577187	41625001	GPAT4	ENSG00000158669	protein_coding
GPATCH1	296.100206868003	-0.0182662613068917	0.135019538080269	-0.135286059829596	0.892385706394082	0.999182681160064	GPATCH1	ENSG00000076650	protein_coding	chr19	33080880	33130542	GPATCH1	ENSG00000076650	protein_coding
GPATCH11	516.626660384968	-0.0104239752903455	0.142101377849508	-0.0733559058194706	0.941522905074417	0.999182681160064	GPATCH11	ENSG00000152133	protein_coding	chr2	37084451	37099244	GPATCH11	ENSG00000152133	protein_coding
GPATCH2	410.761316612188	0.0276502382218409	0.119356669579562	0.231660604465925	0.816801632093801	0.999182681160064	GPATCH2	ENSG00000092978	protein_coding	chr1	217426992	217631082	GPATCH2	ENSG00000092978	protein_coding
GPATCH2L	2919.85490271229	0.114902047460468	0.165297467907509	0.695122852848297	0.486978314239322	0.999182681160064	GPATCH2L	ENSG00000089916	protein_coding	chr14	76151916	76254342	GPATCH2L	ENSG00000089916	protein_coding
GPATCH3	805.336306905347	-0.0770413280325326	0.0785632095090029	-0.980628573018062	0.326775938648562	0.999182681160064	GPATCH3	ENSG00000198746	protein_coding	chr1	26890488	26900466	GPATCH3	ENSG00000198746	protein_coding
GPATCH4	387.052429771182	-0.0606394723908429	0.105998321168144	-0.572079554870036	0.567268079482934	0.999182681160064	GPATCH4	ENSG00000160818	protein_coding	chr1	156594487	156601496	GPATCH4	ENSG00000160818	protein_coding
GPATCH8	1899.06937387559	-0.20358540949824	0.0947374697923161	-2.14894286225441	0.0316389295495604	0.938881243643456	GPATCH8	ENSG00000186566	protein_coding	chr17	44395284	44503430	GPATCH8	ENSG00000186566	protein_coding
GPBAR1	1762.30392388376	0.214131711404344	0.144860676455694	1.47819074605686	0.13935673012466	0.999182681160064	GPBAR1	ENSG00000179921	protein_coding	chr2	218259496	218263859	GPBAR1	ENSG00000179921	protein_coding
GPBP1	2220.51661588191	0.00471180481452044	0.135458701921029	0.0347840688541911	0.97225192415706	0.99929414250583	GPBP1	ENSG00000062194	protein_coding	chr5	57173948	57264679	GPBP1	ENSG00000062194	protein_coding
GPBP1L1	3832.56693797842	-0.0532445115595794	0.105035043094052	-0.506921404429781	0.612209966511326	0.999182681160064	GPBP1L1	ENSG00000159592	protein_coding	chr1	45627304	45688113	GPBP1L1	ENSG00000159592	protein_coding
GPC5-AS2	8.85138839922547	-0.109573344226109	0.367917664889372	-0.297820286120418	0.765840330662628	0.999182681160064	GPC5-AS2	ENSG00000232885	antisense	chr13	92339794	92340603	GPC5-AS2	ENSG00000232885	lncRNA
GPCPD1	8796.86978346877	0.00720634290084539	0.142628451124764	0.0505252833078981	0.959703801965024	0.99929414250583	GPCPD1	ENSG00000125772	protein_coding	chr20	5544404	5611026	GPCPD1	ENSG00000125772	protein_coding
GPD1L	561.735746970738	-0.0863363408935669	0.113860462465096	-0.758264449523319	0.448292685132986	0.999182681160064	GPD1L	ENSG00000152642	protein_coding	chr3	32105689	32168713	GPD1L	ENSG00000152642	protein_coding
GPD2	1221.65934109517	0.077408040080389	0.164353355483106	0.470985456018546	0.637651121008083	0.999182681160064	GPD2	ENSG00000115159	protein_coding	chr2	156435290	156613735	GPD2	ENSG00000115159	protein_coding
GPI	6443.28387051115	-0.00992989345960036	0.0960922694529927	-0.103337068799878	0.917695456437719	0.999182681160064	GPI	ENSG00000105220	protein_coding	chr19	34359480	34402156	GPI	ENSG00000105220	protein_coding
GPM6A	1520.52143693482	-0.39596495593632	0.195820686154957	-2.02207929974765	0.0431681601605882	0.975696063947359	GPM6A	ENSG00000150625	protein_coding	chr4	175632934	176002664	GPM6A	ENSG00000150625	protein_coding
GPN1	1057.82903689496	0.0339759499556618	0.119011743720488	0.285484011018762	0.775273352316031	0.999182681160064	GPN1	ENSG00000198522	protein_coding	chr2	27628247	27651508	GPN1	ENSG00000198522	protein_coding
GPN2	980.921090882304	-0.000342168883217812	0.0942283138741313	-0.00363127460473161	0.997102668424295	0.999755980202323	GPN2	ENSG00000142751	protein_coding	chr1	26876133	26890297	GPN2	ENSG00000142751	protein_coding
GPN3	258.543596504188	0.0182339021511501	0.183986709645228	0.0991044526330711	0.921055336805025	0.999182681160064	GPN3	ENSG00000111231	protein_coding	chr12	110452484	110469268	GPN3	ENSG00000111231	protein_coding
GPNMB	160.087485087572	0.0605745583466977	0.144149861876953	0.42021932978614	0.674325235109703	0.999182681160064	GPNMB	ENSG00000136235	protein_coding	chr7	23235967	23275108	GPNMB	ENSG00000136235	protein_coding
GPR107	2498.9968903198	-0.0518395084517858	0.113799918258123	-0.455532035921172	0.648726525563592	0.999182681160064	GPR107	ENSG00000148358	protein_coding	chr9	130053426	130140169	GPR107	ENSG00000148358	protein_coding
GPR108	3140.43621836521	-0.0664915581637522	0.108963914028231	-0.610216315710951	0.541718523142666	0.999182681160064	GPR108	ENSG00000125734	protein_coding	chr19	6729914	6737603	GPR108	ENSG00000125734	protein_coding
GPR132	1125.86646564495	0.000908963151284252	0.134633013253244	0.00675141355987104	0.994613192280221	0.999755980202323	GPR132	ENSG00000183484	protein_coding	chr14	105049389	105065445	GPR132	ENSG00000183484	protein_coding
GPR137	647.555959027754	-0.0853364949136914	0.13670811612941	-0.624224057282088	0.532480449782371	0.999182681160064	GPR137	ENSG00000173264	protein_coding	chr11	64270062	64289500	GPR137	ENSG00000173264	protein_coding
GPR137B	734.572767743602	-0.168930884433158	0.137151482403784	-1.23171023362193	0.218057345679245	0.999182681160064	GPR137B	ENSG00000077585	protein_coding	chr1	236142505	236221865	GPR137B	ENSG00000077585	protein_coding
GPR141	285.239714321439	0.235622404926562	0.250491007543913	0.940642170099683	0.346888263704865	0.999182681160064	GPR141	ENSG00000187037	protein_coding	chr7	37683796	37833788	GPR141	ENSG00000187037	protein_coding
GPR155	1358.96010491635	0.00135846882480603	0.103033905564636	0.0131846775812436	0.989480454098456	0.999484988117278	GPR155	ENSG00000163328	protein_coding	chr2	174431571	174487094	GPR155	ENSG00000163328	protein_coding
GPR157	303.813244363018	-0.0194408927524881	0.129909441384691	-0.149649575467877	0.881041092990067	0.999182681160064	GPR157	ENSG00000180758	protein_coding	chr1	9100305	9129170	GPR157	ENSG00000180758	protein_coding
GPR160	426.850368025861	0.00513099017982101	0.176742400802371	0.0290308955662448	0.976839949874724	0.99929414250583	GPR160	ENSG00000173890	protein_coding	chr3	170037929	170085403	GPR160	ENSG00000173890	protein_coding
GPR162	1129.21104036607	-0.0224603538653647	0.142201001510577	-0.157947930230957	0.87449782919905	0.999182681160064	GPR162	ENSG00000250510	protein_coding	chr12	6821545	6829972	GPR162	ENSG00000250510	protein_coding
GPR18	147.288496150385	0.129431149421085	0.192092444749502	0.67379614846315	0.500440923857707	0.999182681160064	GPR18	ENSG00000125245	protein_coding	chr13	99254714	99261744	GPR18	ENSG00000125245	protein_coding
GPR183	2001.18104384266	0.158455265057437	0.245854412683143	0.644508525708888	0.519245730865853	0.999182681160064	GPR183	ENSG00000169508	protein_coding	chr13	99294530	99307405	GPR183	ENSG00000169508	protein_coding
GPR27	464.491364238955	0.414509414169852	0.282987939386849	1.46476000025998	0.142986408561499	0.999182681160064	GPR27	ENSG00000170837	protein_coding	chr3	71754050	71756496	GPR27	ENSG00000170837	protein_coding
