gene_name.84	intercept_LCL	intercept_err_LCL	x_coeff_LCL	x_coeff_err_LCL	x_pval_LCL	x_adj_pval_LCL	y_coeff_LCL	y_coeff_err_LCL	y_pval_LCL	y_adj_pval_LCL	adj.r.sq_LCL	reg_pval_LCL	reg_adj_pval_LCL	deltaEx_LCL	deltaEx_err_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	deltaEy_LCL	deltaEy_err_LCL	deltaEy_95_CI_lo_LCL	deltaEy_95_CI_hi_LCL	intercept_Fib	intercept_err_Fib	x_coeff_Fib	x_coeff_err_Fib	x_pval_Fib	x_adj_pval_Fib	y_coeff_Fib	y_coeff_err_Fib	y_pval_Fib	y_adj_pval_Fib	adj.r.sq_Fib	reg_pval_Fib	reg_adj_pval_Fib	deltaEx_Fib	deltaEx_err_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	deltaEy_Fib	deltaEy_err_Fib	deltaEy_95_CI_lo_Fib	deltaEy_95_CI_hi_Fib	Gene	gene_id.84	gene_type.84	chr	start	stop.84	loc.84	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107	Human_NPY	region
CLIC2	1985.09601844469	209.149726347109	-195.764192785621	128.582758201814	0.131211641541124	0.238566620983862	101.800919460858	161.79242808461	0.530723753104329	0.793996166061595	0.0317281206050926	0.218734265496634	0.224040487570676	-0.0986169892875011	0.0656021252213668	-0.22719715472138	0.0299631761463778	0.0512826173217648	0.0816824773539423	-0.108815038291962	0.211380272935492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CLIC2	ENSG00000155962	protein_coding	chrX	155276211	155334657	chrX:155276211	protein_coding	chrX	155276211	155334657	chrX:155276211	ENSG00000155962	FALSE	NPX
CMC4	1629.53725654795	55.5334741463309	-113.933691306242	31.548306015494	0.000488817294978946	0.00235127306445569	-25.5508799796486	39.6964344487911	0.521348844292719	0.792450243324934	0.24069753504559	5.42458291438393e-05	8.84695925951028e-05	-0.0699178192142728	0.0195063614952783	-0.108150287745018	-0.0316853506835272	-0.0156798378662272	0.0243664164876622	-0.0634380141820452	0.0320783384495908	602.966462152349	19.4594130612507	22.9290581763971	14.9617369974454	0.128903630934113	0.31670244863942	21.966675512354	14.9768913720283	0.145942044577995	0.447851261747401	0.411349487685695	1.72803174574538e-09	5.68753755686276e-09	0.0380270871029038	0.0248438777659774	-0.0106669133184119	0.0867210875242194	0.0364310071806344	0.0248664914391482	-0.0123073160400961	0.085169330401365	CMC4	ENSG00000182712	protein_coding	chrX	155061622	155071362	chrX:155061622	protein_coding	chrX	155061622	155071136	chrX:155061622	ENSG00000182712	FALSE	NPX
COX7B	4753.76386025492	146.774654737553	-188.031210200891	84.8434693325863	0.029064068622237	0.0772331893458047	70.0364689933108	106.756388666794	0.513384148407168	0.789821766780258	0.175166692993765	0.00127767127164254	0.0017156010007921	-0.0395541755392973	0.0178893750137344	-0.0746173505662167	-0.00449100051237795	0.0147328456044838	0.0224618407506707	-0.0292923622668308	0.0587580534757984	2195.18948340195	81.9844065190096	-9.58360084048941	46.5575251507121	0.837377450050237	0.931634700481487	-76.9958378068016	46.6046821202477	0.101997959566362	0.387592246352175	0.681436362701317	6.00269434893736e-21	7.3797830525171e-20	-0.00436572829496132	0.0212095134769672	-0.045936374709817	0.0372049181198944	-0.0350748026031352	0.0212707433498634	-0.0767654595688674	0.00661585436259705	COX7B	ENSG00000131174	protein_coding	chrX	77899438	77907373	chrX:77899438	protein_coding	chrX	77899440	77907376	chrX:77899440	ENSG00000131174	FALSE	NPX
CSTF2	2134.85044074971	64.4640576488272	-42.1880327042759	33.5267163700945	0.21135238612773	0.336041450747019	-9.48980660367594	42.1858180916287	0.822499368575565	0.962756310542852	0.290866014399212	3.49910659414027e-06	7.11048398809253e-06	-0.0197615869941036	0.0157158128599741	-0.0505645801996528	0.0110414062114456	-0.00444518567789851	0.0197610055075349	-0.0431767564726669	0.0342863851168699	1225.96504057209	63.4563523864648	-32.7630127030389	58.6058794610743	0.577523073010818	0.788904067053993	-53.2800899195778	58.6652399116868	0.366195217151119	0.681283962844856	0.140689140395042	0.00491515490283899	0.00667056736813863	-0.0267242634323	0.0478238837475453	-0.120459075577489	0.0670105487128888	-0.0434597139040073	0.047905138240346	-0.137353784855085	0.0504343570470708	CSTF2	ENSG00000101811	protein_coding	chrX	100820359	100840932	chrX:100820359	protein_coding	chrX	100820359	100841520	chrX:100820359	ENSG00000101811	FALSE	NPX
CTPS2	2089.83262334001	71.0751504672985	25.1880258914446	40.5464037556181	0.535946058624929	0.672143571872848	68.1971635389964	51.0185129442015	0.184508440294668	0.489202637318526	0.139167265407176	0.00591687481817745	0.00744507427452792	0.0120526522603464	0.0194060766714621	-0.0259832580157194	0.0500885625364121	0.0326328351741405	0.0244379414014748	-0.01526552997275	0.0805312003210311	978.983089076999	48.762736160664	192.513459566284	39.1279184481259	3.8821071526608e-06	3.6060461995827e-05	55.9718925816712	39.1675501521797	0.15645522684661	0.457330663090091	0.485699781846424	5.90371365838736e-12	2.65349710667303e-11	0.196646358567633	0.0411506283034377	0.115991127092895	0.277301590042371	0.0571735030014077	0.0401096275704853	-0.0214413670367435	0.135788373039559	CTPS2	ENSG00000047230	protein_coding	chrX	16588003	16712936	chrX:16588003	protein_coding	chrX	16587999	16712936	chrX:16587999	ENSG00000047230	FALSE	NPX
CUL4B	6712.04416438551	242.644300869737	-42.8218245970439	112.197935931706	0.703563532459197	0.810164067680288	-317.145863615211	141.175821193545	0.0269906738596299	0.146879289548654	0.437439251838267	1.93154841711972e-10	8.06580657698344e-10	-0.00637984845574452	0.0167175024561379	-0.0391461532697748	0.0263864563582857	-0.0472502647253134	0.0211024531603995	-0.0886110729196964	-0.00588945653093036	10869.826697551	851.539522814991	-146.016961444975	805.88264227617	0.856626754695782	0.939816229561251	-556.35800584695	806.698900938719	0.492174658001937	0.786179987171019	0.105378210293582	0.0193547817132199	0.0239357951364672	-0.0134332373006344	0.0741468879292574	-0.158761137641979	0.13189466304071	-0.0511837052537643	0.0743227547172984	-0.196856304499669	0.0944888939921407	CUL4B	ENSG00000158290	protein_coding	chrX	120524609	120575794	chrX:120524609	protein_coding	chrX	120505920	120604074	chrX:120505920	ENSG00000158290	FALSE	NPX
CXCR3	438.439129876888	89.1378641694414	65.1686884015165	52.7872414952809	0.220041623332036	0.342687774041695	72.0790080638333	66.4208490535371	0.280585219297664	0.646196262624924	0.0690686039157326	0.0748765693256213	0.0812945609821031	0.148637938451834	0.124132601563953	-0.0946619606135128	0.391937837517181	0.164399122140565	0.155137137316203	-0.139669666999193	0.468467911280322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXCR3	ENSG00000186810	protein_coding	chrX	71615916	71618517	chrX:71615916	protein_coding	chrX	71615916	71618511	chrX:71615916	ENSG00000186810	FALSE	NPX
CXorf21	1858.18754292373	173.17866717599	573.952015664781	95.9826807516225	3.90865961790477e-08	3.45416431349723e-07	-56.0196153631063	120.772576277306	0.643820710301707	0.878068796372094	0.409483052801473	1.57995568241942e-09	5.82896271183864e-09	0.308877334718167	0.0591337325202272	0.192975218978522	0.424779450457813	-0.0301474496352308	0.0650555276193489	-0.157656283769155	0.0973613844986931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TASL	ENSG00000120280	protein_coding	chrX	30558824	30577844	chrX:30558824	protein_coding	chrX	30558809	30577766	chrX:30558809	ENSG00000120280	FALSE	NPX
CXorf23	429.577206065976	17.4173855919525	10.615088578989	9.53068625544139	0.26818359912985	0.409276175378887	0.466830470117897	11.9922211355917	0.969029662373515	0.994776794661259	0.20215092743783	0.000368350834978549	0.000540723421717806	0.0247105489516095	0.0222088117423199	-0.0188187220633375	0.0682398199665566	0.00108672076526844	0.0279163696386752	-0.053629363726535	0.0558028052570719	621.472003983641	27.7142628763958	28.9635996555294	27.8898585873407	0.301819672303005	0.558232845232992	7.33012675681744	27.9181075375909	0.793491227757261	0.926526604625451	-0.0150817956110214	0.588700031533099	0.604610843196155	0.0466048341194333	0.0449251949045661	-0.0414485478935163	0.134658216132383	0.0117947819207161	0.0449256297602326	-0.0762594524093397	0.0998490162507719	BCLAF3	ENSG00000173681	protein_coding	chrX	19912860	19970298	chrX:19912860	protein_coding	chrX	19912860	19991061	chrX:19912860	ENSG00000173681	FALSE	NPX
CXorf38	4229.9684936986	142.871987317968	522.057040947495	82.0085382243176	6.84180835633937e-09	6.34118823270478e-08	-98.0810838732998	103.189266652352	0.34427170625528	0.67433784007064	0.359865335152448	4.96027650044015e-08	1.37584311691041e-07	0.123418659435692	0.0198305987556726	0.0845506858745739	0.16228663299681	-0.023187190169244	0.024407375696514	-0.0710256465344113	0.0246512661959234	1200.67132918906	34.8004241063901	130.791381324649	29.729751358914	2.97316374168871e-05	0.000258913009172059	18.457831294443	29.7598638911973	0.536676546924206	0.804053034459921	0.321322990936911	5.94525042997608e-07	1.37299153576243e-06	0.108931876813438	0.0249614241779602	0.0600074854246357	0.15785626820224	0.0153729258338412	0.0247900248864051	-0.0332155229435127	0.0639613746111952	CXorf38	ENSG00000185753	protein_coding	chrX	40626921	40647554	chrX:40626921	protein_coding	chrX	40626921	40647561	chrX:40626921	ENSG00000185753	FALSE	NPX
CXorf40A	1517.16110798199	63.6146033549443	-83.5976393927654	39.7237353448449	0.0379770666762095	0.0949426666905237	13.278296589847	49.9833701182979	0.791081116530183	0.953162842462478	-0.010858429080062	0.54804111204586	0.552402181902989	-0.0551013593434126	0.0262846761620589	-0.106619324621048	-0.00358339406577727	0.0087520676083694	0.032947371640199	-0.0558247808064206	0.0733289160231594	563.791303674112	13.7831152882734	-21.3398079000513	12.56865970361	0.0929896883080197	0.252400582550339	-31.3152134062715	12.5813901891938	0.0146485794316118	0.124961351069668	0.234465371019074	6.89671433623273e-05	0.000124797687988973	-0.0378505446270352	0.0223123029032063	-0.0815826583173196	0.00588156906324921	-0.0555439809060492	0.0223569621724232	-0.0993636267639987	-0.0117243350480997	EOLA1	ENSG00000197620	protein_coding	chrX	149540355	149550510	chrX:149540355	protein_coding	chrX	149540355	149550510	chrX:149540355	ENSG00000197620	FALSE	NPX
CXorf40B	1777.45704546236	48.7582081843439	-4.26679080518937	26.3625703524307	0.87176744878315	0.92832471246523	-4.99793156501389	33.1713546008763	0.880555413303365	0.969887121899359	0.219959845750732	0.000155143631228077	0.000243613966391195	-0.0024005029072753	0.0148317678023262	-0.0314707677998347	0.0266697619852841	-0.00281184379547907	0.0186624132544811	-0.0393901737742619	0.0337664861833038	1057.85115928056	30.9104206516466	11.6072181150953	25.4934268325454	0.649988218473604	0.83342047644775	-2.52901434952305	25.5192484961456	0.921277506825247	0.976997918222056	0.315482716444828	8.39581176299214e-07	1.91773186717525e-06	0.010972449208251	0.0241013895114507	-0.0362662742341924	0.0582111726506943	-0.0023907090589597	0.0241237675711878	-0.0496732934984877	0.0448918753805683	EOLA2	ENSG00000197021	protein_coding	chrX	149929527	149938811	chrX:149929527	protein_coding	chrX	149929527	149938700	chrX:149929527	ENSG00000197021	FALSE	NPX
CXorf56	1298.00336746705	34.3355190689407	8.55582585503912	17.5116591482966	0.626265856367614	0.746022023259227	3.45021891050403	22.0344771959713	0.875905984818848	0.969887121899359	0.29580501816498	2.6302185329215e-06	5.40261104059552e-06	0.00659152824213019	0.0134923545249581	-0.0198534866267877	0.0330365431110481	0.00265809704117861	0.0169758159049372	-0.0306145021324982	0.0359306962148555	917.671465011172	24.483082383904	-22.3592826145125	19.7227492082453	0.259939696167036	0.510116399050803	-29.8218532665442	19.7427258947329	0.13441301212212	0.428616383956846	0.390392184440942	7.38298969185412e-09	2.14311784110765e-08	-0.024365236870736	0.0215019964566632	-0.0665091499257958	0.0177786761843239	-0.0324973091172461	0.0215314000971387	-0.074698853307638	0.00970423507314575	STEEP1	ENSG00000018610	protein_coding	chrX	119538149	119565408	chrX:119538149	protein_coding	chrX	119538149	119565409	chrX:119538149	ENSG00000018610	FALSE	NPX
CXorf57	1026.38379092201	46.0509986857722	-192.14054894221	25.822287455162	4.45326460213583e-11	5.45884048003747e-10	-144.213464064841	32.4915303147578	2.44123491276767e-05	0.000488246982553535	0.490856690435911	2.42146149569306e-12	1.33355850487444e-11	-0.187201464638883	0.0265235255156482	-0.239187574649554	-0.135215354628213	-0.14050637328878	0.0322779253447576	-0.203771106964504	-0.0772416396130546	238.083963210026	16.0874803494727	-46.3803272773569	14.8915133998616	0.00247118413040011	0.0139588508987466	-42.1062523424664	14.9065966466936	0.00582823758578415	0.0664294478537503	0.22845687712937	9.30835706356312e-05	0.000164172711078877	-0.194806599537502	0.0639174225282944	-0.320084747692959	-0.0695284513820449	-0.176854634704322	0.0637409038691409	-0.301786806287838	-0.0519224631208058	RADX	ENSG00000147231	protein_coding	chrX	106611930	106679442	chrX:106611930	protein_coding	chrX	106611930	106679439	chrX:106611930	ENSG00000147231	FALSE	NPX
CXorf65	34.7308759986845	1.98276950293323	0.965771351515367	1.13732169767256	0.397925457594063	0.546163363167847	2.21680359453126	1.43106308771931	0.124692182367808	0.391595283469148	0.112864947703643	0.0164890829599584	0.0193390479160006	0.0278072845485368	0.0327851606694827	-0.0364516303636493	0.0920661994607229	0.0638280357401648	0.041365158804348	-0.0172476755163572	0.144903746996687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXorf65	ENSG00000204165	protein_coding	chrX	71103889	71106788	chrX:71103889	protein_coding	chrX	71103889	71106788	chrX:71103889	ENSG00000204165	FALSE	NPX
CYBB	6948.67200694407	403.853645183129	611.385658713292	229.745965735643	0.00914393928457522	0.0289558077344882	413.354874675198	289.083530006971	0.156031921088375	0.452028657030112	0.188348564232013	0.000702918561131624	0.000996675571753795	0.0879859717226991	0.033456407400267	0.0224114132181758	0.153560530227222	0.0594868881798013	0.0417461145337119	-0.0223354963062741	0.141309272665877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CYBB	ENSG00000165168	protein_coding	chrX	37780011	37813461	chrX:37780011	protein_coding	chrX	37780018	37813461	chrX:37780018	ENSG00000165168	FALSE	NPX
CYSLTR1	1023.19980589395	58.130335042695	-59.4999541237767	33.9678972949316	0.0830607771666617	0.16878660600712	-83.301724793686	42.74094487575	0.0542463459688567	0.229040127424062	0.143951667677648	0.00486762080228397	0.00618627392932411	-0.0581508653354298	0.0333616954868453	-0.123539788489647	0.0072380578187871	-0.0814129599261478	0.0420271357403464	-0.163786145977227	0.000960226124931185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CYSLTR1	ENSG00000173198	protein_coding	chrX	78271464	78327691	chrX:78271464	protein_coding	chrX	78271468	78327691	chrX:78271468	ENSG00000173198	FALSE	NPX
DANT2	244.173727640494	18.1986928033974	27.8214172811765	10.4439029554104	0.0090746978789444	0.0289558077344882	8.32585408688164	13.1412985805124	0.527887796616927	0.793996166061595	0.154711595642848	0.00310802159419531	0.00405858489963649	0.113941076093735	0.0436073208345122	0.0284707272580916	0.199411424929379	0.0340980750359027	0.0538794312701573	-0.0715056102536056	0.139701760325411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DANT2	ENSG00000235244	lincRNA	chrX	115917271	115969089	chrX:115917271	lncRNA	chrX	115694880	115969148	chrX:115694880	ENSG00000235244	NA	NPX
DDX26B	1685.97356383363	53.4381778224329	-21.4335716387032	26.4069232607028	0.419013013641126	0.566636815600099	38.5105125199729	33.2271627420478	0.249358366054999	0.593031918409846	0.346250661776896	1.20432921459647e-07	3.09219663207203e-07	-0.0127128752778108	0.0156678971758338	-0.0434219537424451	0.0179962031868235	0.0228417060303165	0.0197212909938682	-0.0158120243176653	0.0614954363782982	282.6459476555	12.7765071576981	-39.0308851441712	11.6189096197562	0.00114757264665906	0.00715948307915653	-24.6873225148492	11.6306781268923	0.0365330975377581	0.223490475411062	0.334643851915462	2.66668313207432e-07	6.36956313832609e-07	-0.138091083448837	0.0415788787747976	-0.21958568584744	-0.0565964810502333	-0.0873436280251896	0.0413382618250268	-0.168366621202242	-0.00632063484813714	INTS6L	ENSG00000165359	protein_coding	chrX	135520659	135582510	chrX:135520659	protein_coding	chrX	135520659	135582510	chrX:135520659	ENSG00000165359	FALSE	NPX
DDX3X	23254.0677695872	909.827402571399	5983.22423349264	470.646996584986	3.24165597222008e-22	6.15914634721815e-21	-2532.30569487687	592.203195926929	4.52785487577974e-05	0.000860292426398151	0.728425590336221	9.59904186856184e-25	2.14566818238441e-23	0.257297961491184	0.022604727246786	0.212992696087483	0.301603226894885	-0.108897321533944	0.0258206022265577	-0.159505701897998	-0.0582889411698913	22698.3058262823	558.296305990335	3728.22148123062	337.38036158658	1.92946373917308e-18	6.20396802287958e-17	-3061.01305611927	337.722085838067	2.53656134505153e-14	1.76713773705257e-12	0.81239870097339	4.25446645856455e-31	1.36797459975383e-29	0.164251090357313	0.0154029366641218	0.134061334495635	0.194440846218992	-0.134856454906645	0.0152439867700651	-0.164734668975973	-0.104978240837317	DDX3X	ENSG00000215301	protein_coding	chrX	41333348	41364472	chrX:41333348	protein_coding	chrX	41333348	41364472	chrX:41333348	ENSG00000215301	TRUE	NPX
DHRSX	685.610306349764	96.3766856335782	663.16325635391	58.5782932482435	2.57804743457979e-19	4.08190843808466e-18	920.256641241401	73.7075828067896	9.54387892443612e-22	7.25334798257145e-20	0.72322642301583	2.30601306967961e-24	4.86824981376806e-23	0.967259754137355	0.160584302054529	0.652514522110478	1.28200498616423	1.34224446849539	0.217158610427981	0.916613592056548	1.76787534493423	504.462782487367	29.3560483645296	562.801718096371	29.4485437869004	1.95077232010297e-33	1.63084565960608e-31	555.632065842659	29.4783714909661	5.29648788728031e-33	1.10696596844158e-30	0.894963189303611	2.54050263532341e-42	3.53976700521728e-40	1.11564566829162	0.0873079867851554	0.94452201419272	1.28676932239053	1.10143321793332	0.0867345708162292	0.931433459133516	1.27143297673313	DHRSX	ENSG00000169084	protein_coding	chrX	2219516	2502805	chrX:2219516	protein_coding	chrX	2219506	2502805	chrX:2219506	ENSG00000169084	FALSE	PAR1
DIAPH2	1718.36140218138	71.5200692985087	-56.3195522884132	34.8039011833915	0.108935794002047	0.205948267267551	29.6978944828617	43.7928673954848	0.499328518030251	0.78292882628488	0.372122461361591	2.1855855357666e-08	6.38863464301007e-08	-0.0327751497542474	0.0203000079244001	-0.0725631652860716	0.00701286577757684	0.0172826824701495	0.0254953980081195	-0.0326882976257647	0.0672536625660638	1779.38899518996	69.0060922255271	14.0920361768797	46.1598288043672	0.760851847851121	0.905178234707581	43.7847046476649	46.2065829570772	0.345877719841934	0.668268257682057	0.57045334777921	2.65521941889534e-15	1.8811554527089e-14	0.00791959274502276	0.0259432107908421	-0.0429291004050277	0.0587682858950732	0.0246065951661068	0.0259851959295857	-0.0263243888558811	0.0755375791880948	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	chrX:96684663	protein_coding	chrX	96684712	97604997	chrX:96684712	ENSG00000147202	FALSE	NPX
DKC1	8392.44957499966	251.788369817518	184.847980687858	143.414528782344	0.200560231698398	0.322935966294031	191.599830522805	180.454869368156	0.291036219990046	0.660404294390028	0.133929095766409	0.00730436187852362	0.00889633818538133	0.0220255098390467	0.0171012900882338	-0.0114930187338915	0.055544038411985	0.0228300246323271	0.0215129564094993	-0.0193353699302915	0.0649954191949457	4080.76793402756	170.897623810168	-60.4800901717709	170.310024762206	0.723332344780333	0.88516504056058	-82.237553161037	170.482527587975	0.630706376033387	0.836937349783987	-0.00252465199488361	0.465209328879245	0.486325671084695	-0.0148207619618495	0.0417394128970995	-0.0966300112401645	0.0669884873164655	-0.0201524699494175	0.0417855937748861	-0.102052233748194	0.0617472938493593	DKC1	ENSG00000130826	protein_coding	chrX	154762742	154777689	chrX:154762742	protein_coding	chrX	154762742	154777689	chrX:154762742	ENSG00000130826	FALSE	NPX
DLG3	452.098868645212	39.8756630107318	79.377112172733	22.7777354726507	0.000746799314556164	0.00335582988116674	39.9682561066923	28.6606476632347	0.166408877123815	0.46157206793467	0.22935457178454	9.69477836634797e-05	0.000155443703764229	0.175574675536348	0.052708434386645	0.0722661441385237	0.278883206934172	0.0884060077975061	0.0638723913567621	-0.0367838792617476	0.21359589485676	577.067577326281	20.4685140726809	42.7210367480237	20.3402005510346	0.0384976502873199	0.132991882810741	56.7907172911762	20.3608026387665	0.00644798371091767	0.0709278208200944	0.0998698056661469	0.0236697607438066	0.0289297075757637	0.0740312546165953	0.0353451956624508	0.00475467111819169	0.143307838114999	0.0984125941615085	0.0354554723498444	0.0289198683558135	0.167905319967204	DLG3	ENSG00000082458	protein_coding	chrX	70444861	70505490	chrX:70444861	protein_coding	chrX	70444835	70505490	chrX:70444835	ENSG00000082458	FALSE	NPX
DMD	2604.41696838903	306.675054229742	91.6943451184227	179.865133579017	0.611377398426908	0.732881423981783	-103.240311042171	226.319742214872	0.649308767843574	0.878068796372094	0.0753553498286409	0.0612243782757861	0.0674355470863731	0.0352072445508372	0.0691858938849023	-0.100397107463571	0.170811596565246	-0.0396404693623349	0.0870237020162689	-0.210206925314222	0.130925986589552	459.614653038547	33.2344213479435	-89.2277847117639	31.9191431928576	0.00633518748872504	0.0307919577940356	-79.9976976923726	31.9514733061589	0.0140920122695982	0.122717940181085	0.109456520855604	0.0166379118898647	0.0209553326452531	-0.194136074909432	0.0708521904631231	-0.333006368217153	-0.0552657816017105	-0.174053845245146	0.0706480505488978	-0.312524024320985	-0.0355836661693059	DMD	ENSG00000198947	protein_coding	chrX	31097677	33339441	chrX:31097677	protein_coding	chrX	31097677	33339609	chrX:31097677	ENSG00000198947	FALSE	NPX
DNASE1L1	1145.25613807918	53.8818372646512	-109.979870759957	32.3027625164899	0.000971887959028351	0.00424502786702038	-37.0328814502462	40.6457479561958	0.364541782761062	0.703177042889357	0.119817549719784	0.0126778974435307	0.0151021975816353	-0.0960308066494319	0.0285652724163311	-0.152018740585441	-0.0400428727134229	-0.0323358943199881	0.0355231222818129	-0.101961213992341	0.0372894253523651	1024.0603666718	151.199766116242	6.48605481045026	134.05791093616	0.961518624437522	0.985085257389422	17.9903596246794	134.193694889486	0.893652386267922	0.975317747937315	0.213716376266907	0.000191288210281492	0.000318559648994676	0.00633366451972942	0.130911551465163	-0.250252976351991	0.262920305391449	0.0175676749244268	0.13106647357782	-0.239322613288101	0.274457963136955	DNASE1L1	ENSG00000013563	protein_coding	chrX	154401238	154412112	chrX:154401238	protein_coding	chrX	154401236	154412112	chrX:154401236	ENSG00000013563	FALSE	NPX
DOCK11	4038.86880909323	176.805168614224	-28.6918143664693	77.7032276782419	0.712764111762245	0.814164928448913	-14.9249599051341	97.7720034309906	0.878997530380481	0.969887121899359	0.478307116652687	7.09410413212615e-12	3.69282132905197e-11	-0.00710392333166942	0.0192413722476992	-0.0448170129371598	0.030609166273821	-0.00369533169077729	0.0242083095591157	-0.051143618426644	0.0437529550450894	2098.21384885421	83.6532976226752	-10.0616138910023	81.7688580101276	0.902342302107976	0.962191536431464	-77.3925796793748	81.8516796707219	0.346923951954561	0.668268257682057	0.0502864534442792	0.122237890337176	0.137723552994446	-0.00479532336348689	0.0389711668444632	-0.0811788103786348	0.071588163651661	-0.0368849818247255	0.0390378782558226	-0.113399223206138	0.0396292595566869	DOCK11	ENSG00000147251	protein_coding	chrX	118495898	118686163	chrX:118495898	protein_coding	chrX	118495815	118686163	chrX:118495815	ENSG00000147251	FALSE	NPX
DYNLT3	1061.63802524085	49.4025756801145	-9.42796008006645	18.6999140341067	0.615308308048373	0.735274078799942	-11.1368883874389	23.5296282243609	0.637075406894888	0.87736653320571	0.628225015116576	1.7577726134726e-18	2.30328825213651e-17	-0.00888057874333161	0.0176190560087784	-0.0434139285205373	0.0256527710338741	-0.010490287765373	0.0221688883117178	-0.0539413088563399	0.0329607333255938	2994.04339072711	119.490628242915	-81.2261578452147	96.203304194311	0.40073061179327	0.64924571988212	-150.985373501313	96.3007461496217	0.120424938089896	0.412603476406366	0.351932304512423	9.13364357705815e-08	2.29991747904235e-07	-0.0271292520665469	0.0321498029829883	-0.0901428659132039	0.0358843617801101	-0.0504285856273599	0.0322270158465698	-0.113593536686637	0.012736365431917	DYNLT3	ENSG00000165169	protein_coding	chrX	37836757	37847637	chrX:37836757	protein_coding	chrX	37836757	37847571	chrX:37836757	ENSG00000165169	FALSE	NPX
EBP	2920.97614643873	92.6623116731044	-216.206566848185	53.6498421208597	0.000112461667174737	0.000619354109078264	-149.062286205413	67.5062375739844	0.0296414925940215	0.150183562476376	0.224491748029593	0.000123810813037421	0.000196033787309249	-0.0740186006351968	0.0185165786166659	-0.110311094723862	-0.0377261065465317	-0.0510316684328801	0.0231674793547875	-0.0964399279682637	-0.00562340889749653	908.793798181122	63.7081590950859	7.45525258823001	58.0622965000423	0.898118188482887	0.960447263520068	7.37461926779838	58.1211063688735	0.899315522968086	0.976997918222056	0.167228196079112	0.00160814838125963	0.00230998633459286	0.00820345891790977	0.0638919947418613	-0.117024850776138	0.133431768611958	0.00811473326794053	0.0639566485038649	-0.117240297799635	0.133469764335516	EBP	ENSG00000147155	protein_coding	chrX	48521158	48528716	chrX:48521158	protein_coding	chrX	48521799	48528716	chrX:48521799	ENSG00000147155	FALSE	NPX
EDA2R	814.244269485288	46.292073462623	8.66870778010888	26.854987372601	0.747558410159842	0.840450283611657	7.73641463731774	33.7909504661205	0.819400471056417	0.962756310542852	0.0989600790990686	0.0273948208654789	0.0308903024595904	0.0106463233515769	0.0329870412114843	-0.0540082774229323	0.0753009241260861	0.00950134367197721	0.0415032861271115	-0.0718450971371614	0.0908477844811158	1369.93157272196	60.2314373966474	-94.8106273429988	56.796307818538	0.0985310520367013	0.265715998395749	-3.25734955168452	56.8538353986416	0.954438487910138	0.989033845131033	0.111807609463867	0.0152355127958494	0.0192983162080759	-0.0692082942176567	0.0415707439324586	-0.150686952325276	0.0122703638899622	-0.00237774617108239	0.0415013544545848	-0.0837204009020686	0.0789649085599038	EDA2R	ENSG00000131080	protein_coding	chrX	66595637	66639298	chrX:66595637	protein_coding	chrX	66595637	66639298	chrX:66595637	ENSG00000131080	FALSE	NPX
EFNB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1114.5683901817	64.0002975922952	129.978832574578	64.2063751216461	0.0458941629604478	0.149873125917712	86.9729171982767	64.2714081762555	0.179376817721737	0.493286248734776	0.066926532664678	0.0730443556471691	0.0841116822603765	0.116618086175393	0.0579943933326613	0.00294907524337669	0.230287097107409	0.0780328223592438	0.0578386643665115	-0.0353309597991186	0.191396604517606	EFNB1	ENSG00000090776	protein_coding	chrX	68828997	68842147	chrX:68828997	protein_coding	chrX	68829021	68842160	chrX:68829021	ENSG00000090776	FALSE	NPX
